source file,offset,japanese,korean,source of the translation (existing / new)
B/SB071.DAT,0x48574,/<CTRL:00>が,,
B/SB071.DAT,0x485B0,"な<CTRL:00><CTRL:E2>%。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00><CTRL:E2>%が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x485BA,"た<CTRL:00><CTRL:E2>%が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x485EE,/<CTRL:00>が,,
B/SB071.DAT,0x4862A,"な<CTRL:00>た&。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>た&が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48634,"た<CTRL:00>た&が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x486AC,0<CTRL:00>が,,
B/SB071.DAT,0x486E8,"な<CTRL:00>者&。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>者&が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x486F2,"た<CTRL:00>者&が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48726,0<CTRL:00>が,,
B/SB071.DAT,0x48762,"な<CTRL:00>ヤ&。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>ヤ&が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x4876C,"た<CTRL:00>ヤ&が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x487B8,自#つ,,
B/SB071.DAT,0x487E4,1<CTRL:00>が,,
B/SB071.DAT,0x48820,"な<CTRL:00>9'。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>9'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x4882A,"た<CTRL:00>9'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x4885E,1<CTRL:00>が,,
B/SB071.DAT,0x4889A,"な<CTRL:00>ラ'。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>ラ'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x488A4,"た<CTRL:00>ラ'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x4891C,2<CTRL:00>が,,
B/SB071.DAT,0x48958,"な<CTRL:00>役'。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>役'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48962,"た<CTRL:00>役'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48996,2<CTRL:00>が,,
B/SB071.DAT,0x489D2,"な<CTRL:00><CTRL:F3>'。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00><CTRL:F3>'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x489DC,"た<CTRL:00><CTRL:F3>'が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48A54,3<CTRL:00>が,,
B/SB071.DAT,0x48A90,"な<CTRL:00>人（。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>人（が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48A9A,"た<CTRL:00>人（が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48ACE,3<CTRL:00>が,,
B/SB071.DAT,0x48B0A,"な<CTRL:00>オ（。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>オ（が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48B14,"た<CTRL:00>オ（が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48B8C,4<CTRL:00>が,,
B/SB071.DAT,0x48BC8,"な<CTRL:00><CTRL:EE>（。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00><CTRL:EE>（が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48BD2,"た<CTRL:00><CTRL:EE>（が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48C06,4<CTRL:00>が,,
B/SB071.DAT,0x48C42,"な<CTRL:00>す）。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>す）が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48C4C,"た<CTRL:00>す）が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48CC4,5<CTRL:00>が,,
B/SB071.DAT,0x48D00,"な<CTRL:00>へ）。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>へ）が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48D0A,"た<CTRL:00>へ）が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48D3E,5<CTRL:00>が,,
B/SB071.DAT,0x48D7A,"な<CTRL:00>正）。<CTRL:00>#<CTRL:00>6<CTRL:00>た<CTRL:00>正）が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB071.DAT,0x48D84,"た<CTRL:00>正）が<CTRL:00>-<CTRL:00>&<CTRL:00>は<CTRL:00>""<CTRL:00>&",,
B/SB072.DAT,0x479D4,が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x479FC,言<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>山<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00>4<CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47A04,山<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>る<CTRL:00>4<CTRL:00>が<CTRL:00>1<CTRL:00>に<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47A18,が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47A40,参<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>バ<CTRL:00>う<CTRL:00>が<CTRL:00>/<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>の<CTRL:00>が<CTRL:00>/<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47A48,バ<CTRL:00>う<CTRL:00>が<CTRL:00>/<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>の<CTRL:00>が<CTRL:00>/<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47A64,が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47AA0,が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47AC8,フ<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>世<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>上<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47AD0,世<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>上<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47AD8,上<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47AF4,が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47B1C,聞<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>ム<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>敵<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47B24,ム<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>敵<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47B2C,敵<CTRL:00>う<CTRL:00>が<CTRL:00>1<CTRL:00>9<CTRL:00>4<CTRL:00>が<CTRL:00>$<CTRL:00>9<CTRL:00>な<CTRL:00>が<CTRL:00>1<CTRL:00>い<CTRL:00>6<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47B48,が<CTRL:00> <CTRL:00>&<CTRL:00>9<CTRL:00>が<CTRL:00>&<CTRL:00>&<CTRL:00>い<CTRL:00>は<CTRL:00>！<CTRL:00>&,,
B/SB072.DAT,0x47B70,風<CTRL:00>う<CTRL:00>り<CTRL:00>6<CTRL:00>備<CTRL:00>う<CTRL:00>が,,
B/SB072.DAT,0x47B78,備<CTRL:00>う<CTRL:00>が,,
B/SB072.DAT,0x47BD0,か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47BDA,る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47BF4,か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47BFE,る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47C2C,か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47C36,る<CTRL:00>ル！が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47C40,か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47C4A,る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>%<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47C64,か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47C6E,る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>る<CTRL:00>ル！が<CTRL:00>#<CTRL:00>4<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>4<CTRL:00>が<CTRL:00>#<CTRL:00>6<CTRL:00>か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47C9C,か<CTRL:00>が<CTRL:00> <CTRL:00>&<CTRL:00>6<CTRL:00>に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47CA6,に<CTRL:00>我 う<CTRL:00>ら<CTRL:00>！<CTRL:00>わ<CTRL:00>を<CTRL:00>#<CTRL:00>国！る<CTRL:00>何！ら<CTRL:00>#,,
B/SB072.DAT,0x47DB2,石<CTRL:00>や-見ま#,,
B/SB072.DAT,0x47DCE,え<CTRL:FF>#,,
B/SB072.DAT,0x47EBE,これは・・。,,
B/SB072.DAT,0x47EFA,4<CTRL:00><CTRL:E4>$て,,
B/SB072.DAT,0x47F1E,"大臣 
どうやらz聖柩yを手に入れたようだな
ご苦労、ご苦労。",,
B/SB072.DAT,0x47F7E,きさまつ！,,
B/SB072.DAT,0x47FEC,"大臣 
<G:755><G:801>を調ベろ！
z聖柩yがあるはすだ。",,
B/SB072.DAT,0x4803C,"兵士 
はつ。",,
B/SB072.DAT,0x4806A,4<CTRL:00><CTRL:F0>$て,,
B/SB072.DAT,0x4808E,"石<CTRL:00>グ,か6#",,
