file,offset,score,speaker,ours,reference,reference_speaker,episode,japanese
8/S8021.DAT,0x47FC6,0.09,사류족 남자,사류족 남자: 그리고 이제는 나라가 아주 사막화되어 버렸습니다.,,,,サリュ族の男  / そして今では、 / 国はすつかり砂漠化してしまいました。
8/S8021.DAT,0x4802E,0.12,사류족 남자,사류족 남자: 하지만 그 남자의 자손이 이 나라를 다스리고 있습니다.,,,,サリュ族の男  / しかし、その男の子孫が / この国を治めているのです。
8/S8021.DAT,0x48096,0.11,,이런 일이.,,,,なんてことだ。
8/S8021.DAT,0x480D0,0.13,사류족 남자,사류족 남자: 갑시다. 장로님에게서 들어 주셨으면 하는 이야기가 있습니다.,,,,サリュ族の男  / まいりましょう。 / 長老から聞いて頂きたい話があります。
8/S8021.DAT,0x48296,0.22,사류족 남자,"사류족 남자: 마, 마을이, 마을이...",으아아아아. 내...내... 마을이!,,18,サリュ族の男  / <CTRL:E4:3D>む・村が、村が・・。
8/S8021.DAT,0x48310,0.36,,무슨 일이 일어난 거지!?,무슨 일이 생긴 거지?,여인,1,何が起きたんだ!？
8/S8031.DAT,0x4856C,0.10,사류족 남자,"사류족 남자: 이, 이런 일이!?",,,,サリュ族の男  / な、なんてことだ!？<CTRL:E4:3D><CTRL:E4:3D>
8/S8031.DAT,0x48588,0.25,사류족 남자,사류족 남자: 장로님...,장로니임!!!,,18,サリュ族の男  / 長老・・<CTRL:E4:3D>。
8/S8031.DAT,0x485FA,0.09,,심하다... 너 무 심하다...,,,,ひどい・・<CTRL:E4:3D>。 / ひ<CTRL:E4:0B>ど<CTRL:E4:3D>すぎる・・<CTRL:E4:3D>。
8/S8031.DAT,0x48662,0.10,,살아남은 사람은 없는가?,,,,生き残つた人はいないのか？
8/S8031.DAT,0x486E8,0.27,매트 버틀러,매트 버틀러: 물의 신전의 벽은 손에 넣었나?,물의 신전,,18,マットバトラー  / 水の神殿のカベは手に入つたか？
8/S8031.DAT,0x48736,0.12,레드 스켈레톤,레드 스켈레톤: 우가아!,,,,レットスケルトン  / うがー!
8/S8031.DAT,0x48778,0.23,매트 버틀러,"매트 버틀러: 좋아, 카사토르 님이 기다리고 계신다. 철수한다.",아주 좋아. 카사돌 님께서 기다리고 계실 거다. 가자.,,18,マットバトラー  / よし、カサトール様がお待ちかねだ。 / 引きあげるぞ。
8/S8031.DAT,0x487D2,0.50,,기다려!,잠깐 기다려!,아크,19,待て!
8/S8031.DAT,0x4881C,0.07,매트 버틀러,"매트 버틀러: 뭐냐, 네놈은?!",,,,マットバトラー  / なんだ、きさまは!？
8/S8031.DAT,0x48864,0.09,,너희가 이런 짓을 한 거냐?,,,,おまえらがこんなこをしたのか？
8/S8031.DAT,0x488A6,0.08,매트 버틀러,"매트 버틀러: 그렇다면 어찌할 건데, 꼬마!",,,,マットバトラー  / だとしたらどうなんだ、小僧!
8/S8031.DAT,0x488F4,0.17,,용서할 수 없어!,,,,ゆるすわけにはいかない!
8/S8041.DAT,0x479BC,0.11,,기다려! 너를 그 신전에 들여보낼 수는 없다!,,,,待て! / <CTRL:E4:3D>お前をその神殿に / 入れるわけにはいかない!
8/S8041.DAT,0x47A1C,0.07,카사토르,카사토르: 네놈이 적국 스메리아의 전사인가. 여기저기서 우리를 방해하고 있는 모양이구나.,,,,カサトール  / きさまが敵のスメリアの戦士か。 / あちこちで我々の邪魔を / してくれているようだな。
8/S8041.DAT,0x47A94,0.09,,방해? 당신들이 하고 있는 짓이 이 세계를 점점 나쁘게 만들고 있는 거야.,,,,邪魔？<CTRL:E4:3D> / あなた達のやつているこが / この世界を / どんどん悪くしているのよ。
8/S8041.DAT,0x47B08,0.12,카사토르,카사토르: 세상이 나빠지고 있다고? 네가 뭔데 그런 말을 하지!,,,,カサトール  / 世界が悪くなつてるだと？ / 何様のつもりだ!
8/S8041.DAT,0x47B5A,0.06,카사토르,"카사토르: 이용할 수 있는 것은 철저히 이용하고, 살 가치도 없는 어린것들을 없애는 게 뭐가 나쁘지?",,,,カサトール  / 利用できるものをとことん利用し / 生きる価値もないようなク供を / 消し去つて何が悪い？
8/S8041.DAT,0x47BDA,0.08,,무슨 짓을... 용서 못 해!,,,,何てこを・・・ / 許さん!
8/S8041.DAT,0x47C32,0.10,카사토르,"카사토르: 네 상대는 내 몬스터, 그라 아피스와 코 아피스다!",,,,カサトール  / きさまの相手は / 我がモンスター / グラ・アピスとコ・アピス達だ!
8/S8041.DAT,0x47C9C,0.08,카사토르,카사토르: 나와 승부하고 싶거든 이겨서 신전까지 와라! 올 수 있다면 말이지만.,,,,カサトール  / 俺と勝負がしたくば / 勝つて神殿まで来い! / <CTRL:E4:3D>来られればの話だがな。
8/S8051.DAT,0x48688,0.17,,왜 사류족 마을을 파괴했지?,,,,なぜ、サリュ族の村を破壊した？
8/S8051.DAT,0x486F0,0.05,카사토르,카사토르: 집요한 놈 같으니!,,,,カサトール  / しつこいやつめ!
8/S8051.DAT,0x48732,0.13,카사토르,"카사토르: 좋아, 신전의 벽이 필요했을 뿐이다.",,,,カサトール  / まあいい、 / 神殿のカベが欲しかつたのでな。
8/S8051.DAT,0x48786,0.06,카사토르,카사토르: 제법 재미있는 구경거리였겠지.,,,,カサトール  / なかなかおもしろい見世物だつたろう。
8/S8051.DAT,0x487D4,0.18,카사토르,카사토르: 어린것들을 죽이는 데 그 이상의 이유 따위는 없다.,,,,カサトール  / ク供どもを殺すのに、 / それ以上の理由などない。
8/S8051.DAT,0x4884A,0.09,,"네놈들, 썩었어! 썩 을 대 로 썩 었 어!!",,,,きさまら、くさつてる!<CTRL:E4:79> / く<CTRL:E4:0B>さ<CTRL:E4:0B>り<CTRL:E4:3D>きつてる!!<CTRL:E4:3D>
8/S8051.DAT,0x488E4,0.06,카사토르,"카사토르: 훗! 약한 놈일수록 잘 떠드는 법이지. 좋다, 바라는 대로 시동해 주마.",,,,カサトール  / ふつ! / 弱いやつほどよくほえる<CTRL:E4:3D>。 / よかろう、望みどおり始動してやる。
8/S8061.DAT,0x479B6,0.07,,사막 지하에 이렇게 물을 가득 머금은 곳이 있다니...,,,,砂漠の地下にこんな水を / たたえた場所があるなんて・・。
8/S8061.DAT,0x47A0A,0.09,,시원하고 기분 좋아.,,,,すすしくて気持ちいい。
8/S8061.DAT,0x47A4A,0.08,,물의 베미가 몸에 전해져 오는 것 같아.,,,,水のベみが体に伝わつてくるようだわ。
8/S8061.DAT,0x47A98,0.10,,"뭐야, 너희는? 도와준 건 고맙지만 허가도 없이 들어오지 않았으면 하는데.",,,,なんだいあんたたちは。 / 助けてくれたのはありがたいけど / 許可もなく入らないで欲しいわね。
8/S8061.DAT,0x47B20,0.15,,당신이 물의 정령이군요.,,,,あなたが、水の精霊ね。
8/S8061.DAT,0x47B6C,0.08,물의 정령,물의 정령: 그렇단다. 물의 베미를 관장하고 있지.,,,,水の精霊  / そうとも、水のベみをつかさどるね。
8/S8061.DAT,0x47BB6,0.07,물의 정령,물의 정령: 그런데 이런 지하 아래쪽에 혼자 숨어 누구에게도 고마움 받지 못하고 있구나.,,,,水の精霊  / それが、こんな地下深くでひつそりと / 誰にもありがたがられすにねえ。
8/S8061.DAT,0x47C22,0.07,물의 정령,물의 정령: 우습게 보지 마라. 이 나라는 원래 풍요로운 나라였단다.,,,,水の精霊  / わらつちゃうじゃないの。 / この国はもともと / ゆたかな国だつたんだよ。
8/S8061.DAT,0x47C80,0.06,물의 정령,물의 정령: 경고를 해도 듣지를 않아.,,,,水の精霊  / 警告をしても聞きやしない。
8/S8061.DAT,0x47CD6,0.08,물의 정령,물의 정령: 자기들이 하는 일이 어떤 결과를 낳는지 알고는 있느냐?,,,,水の精霊  / 自分達のやつているこが / どういう結果をうむのか / わかつてるのかい？
8/S8061.DAT,0x47D3E,0.08,,사람들은 그것을 배울 때가 올 겁니다. 실제로 우리도 이렇게...,,,,人はそれを / 学ぶ時がくるはすです。 / 現に俺達もこうして・・。
8/S8061.DAT,0x47DA2,0.08,물의 정령,물의 정령: 알겠어. 도움을 받았으니 감사해야겠지.,,,,水の精霊  / わかつたわよ。 / 助けてもらつたんだ、感謝しなくちゃね。
8/S8061.DAT,0x47E5E,0.25,,물의 돌을 손에 넣었다.,물의 돌을 획득했다.,,18,<G:90>水の石<G:89>を手に入れた。
8/S8061.DAT,0x47EBE,0.07,물의 정령,물의 정령: 그 아이는 바람의 정령에게서 맡은 후진. 쓸모 있는 녀석이니 데려가거라.,,,,水の精霊  / その子は / 風の精霊からあすかつた<G:90>フウジン<G:89> / 役に立つ奴だから連れていきな。
8/S8061.DAT,0x47F22,0.09,물의 정령,물의 정령: 내가 한 말을 잊지 말아라.,,,,水の精霊  / 私の言つたこ忘れないでおくれよ。
8/S8061.DAT,0x47F6C,0.10,물의 정령,물의 정령: 그것을 모르는 놈들에게 내 힘을 빌려줄 수는 없어!,,,,水の精霊  / それがわかんないヤツ等に / 私の力はかさないよ!
8/S8061.DAT,0x47FC8,0.12,물의 정령,물의 정령: 겸사겸사 이 나라의 몬스터도 퇴치해 다오! 그만큼 보답은 하마.,,,,水の精霊  / ついでにこの国の / モンスター退治をしていつておくれよ! / その分お礼はするからさ。
8/S8061.DAT,0x4802E,0.06,물의 정령,물의 정령: 할 거면 아주 백 마리쯤 퇴치해 다오.,,,,水の精霊  / どうせだつたら、 / どーんと100ぐらい退治しとくれ。
8/S8062.DAT,0x4791C,0.12,물의 정령,물의 정령: 잘 와 주었구나.,,,,水の精霊  / よく来てくれたね。
8/S8062.DAT,0x479C0,0.08,물의 정령,물의 정령: 이 나라를 사악한 자들로부터 지켜 준 보답을 하마.,,,,水の精霊  / この国を悪しきものたちから / 守つてくれたお礼をするよ。
8/S8062.DAT,0x47A60,0.08,물의 정령,물의 정령: 이 나라를 사악한 자들로부터 지켜 준 보답을 하마.,,,,水の精霊  / この国を悪しきものたちから / 守つてくれたお礼をするよ。
8/S8062.DAT,0x47B00,0.09,물의 정령,물의 정령: 너희들의 행적은 내가 언제나 지켜보고 있다.,,,,水の精霊  / あんたたちの行いを、私はいつでも見ているよ。
8/S8062.DAT,0x47B70,0.33,,약초를 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>薬草<G:89>をもらいました。
8/S8062.DAT,0x47BB6,0.30,,큰 폭탄을 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>大きい爆弾<G:89>をもらいました。
8/S8062.DAT,0x47C00,0.25,,여신의 기도를 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>女神のいのり<G:89>をもらいました。
8/S8062.DAT,0x47C4A,0.25,,넘치는 과실을 받았습니다.,저는 가디언의 힘과 축복을 받았습니다.,,6,<G:90>みなぎる果実<G:89>をもらいました。
8/S8062.DAT,0x47C96,0.38,,돌을 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>石<G:89>をもらいました。
8/S8062.DAT,0x47CDA,0.24,,어지러운 보석을 받았습니다.,저는 가디언의 힘과 축복을 받았습니다.,,6,<G:90>乱れる宝石<G:89>をもらいました。
8/S8062.DAT,0x47D2C,0.27,,기합 나팔을 받았습니다.,예! .......... 찾았습니다.,군인들,21,<G:90>気合いラッパ<G:89>をもらいました。
8/S8062.DAT,0x47D70,0.12,물의 정령,물의 정령: 몬스터 한 마리에게 큰 피해를 주는 나팔이야.,,,,水の精霊  / モンスター1体に大ダメージをあたえるラッパだよ。
8/S8062.DAT,0x47DC4,0.11,,고마워. 분명 도움이 될 거야.,,,,ありがとう。きつと役に立つよ。
9/S9012.DAT,0x4799E,0.13,,"좋아, 철수하자!",,,,よし、引き上げよう!
9/S9012.DAT,0x479DE,0.38,,기다려!! 저것을 봐.,기다려! 저길 봐!,쿠쿠루,19,待つて!! / あれを見て。
9/S9012.DAT,0x47A9A,0.08,데스,데스: 그렇게 쉽게 놓아줄 수는 없지.,,,,デス  / そう簡単に逃がすわけにはいかない。
9/S9012.DAT,0x47AE6,0.19,데스,데스: 엘리베이터의 줄을 끊고 한꺼번에 작동시켜 주마.,,,,デス  / エレベータのロープを切つて / まとめて始動してやる。
9/S9012.DAT,0x47B5A,0.11,,그렇게는 못 하게 해!,,,,そんなこさせるか!。
9/S9012.DAT,0x47B98,0.09,,녀석들은 내가 맡을게. 먼저 가 있어.,,,,やつらは俺が引き受ける。 / 先に行つててくれ。
9/S9012.DAT,0x47C00,0.27,,기다려! 나도 갈래.,"어이, 기다려! 나는 더... 어이?",,12,待つて!私もいく。
9/S9013.DAT,0x4795C,0.06,,별일 없었던 거구나. 다행이야!,,,,無こだつたんだね。 / よかつた!
9/S9013.DAT,0x479A2,0.11,,잘난 체하기는.,,,,かつこつけやがつて。
9/S9013.DAT,0x479E0,0.18,,걱정했다.,,,,心配したぞ。
9/S9013.DAT,0x47A2E,0.07,,성이 무너질지도 몰라. 국왕을 구해 내야 해.,,,,城が崩れるかも知れない。 / 王を助けださなきゃ。
9/S9021.DAT,0x48536,0.25,,뭐야?!,ㅁ...ㅁ...ㅁ...ㅁ..ㅁ..무...뭐야?,쿠쿠루,2,何だ!？
9/S9021.DAT,0x48572,0.15,,도망쳤다고 생각하는 거냐!,,,, / 逃げ切れたと思つているのか!<CTRL:E4:5B>
9/S9031.DAT,0x4865C,0.17,소장,"소장: 네놈들, 어떻게 들어왔지?!",,,,所長  / きさまらどうやつて入つた!？
9/S9031.DAT,0x486C4,0.06,소장,소장: 서둘러 대신님께 연락해!,,,,所長  / 急いで、大臣様に連らくしろ!
9/S9031.DAT,0x4873C,0.13,소장,"소장: 하하, 토우빌에서 왔다는 애송이로군.",,,,所長  / ははっ、トウヴィルから / 来たとかいう小僧だな。
9/S9031.DAT,0x4878E,0.13,소장,"소장: 불꽃의 정령을 되찾으러 온 거냐? 좋아, 여기서 시동해 주마.",,,,所長  / 炎の精霊を取り返しにきたのか？ / よし、ここで始動してやる。<CTRL:E4:3D><CTRL:E4:3D>
9/S9051.DAT,0x4795A,0.06,,특별 방송,,,,特別番組
9/S9051.DAT,0x479B4,0.14,아나운서,아나운서: 매우 서러운 소식을 전해 드려야 합니다.,,,,アナウンサー  / 大変悲しいお知らせをしなくては / なりません。
9/S9051.DAT,0x47A1C,0.05,아나운서,아나운서: 오늘 새벽,,,,アナウンサー  / 本日未明
9/S9051.DAT,0x47A6A,0.12,아나운서,아나운서: 스메리아 국왕이 살해당했습니다.,,,,アナウンサー  / スメリア国王が暗殺されました。
9/S9051.DAT,0x47AC8,0.06,아나운서,아나운서: 게다가,,,,アナウンサー  / さらに
9/S9051.DAT,0x47B0C,0.21,아나운서,아나운서: 도적들은 팔렌시아 성을 폭파한 뒤 도주했습니다.,팔렌시아 성,,19,アナウンサー  / 賊はパレンシア城を爆破の動に / 逃走しました。
9/S9051.DAT,0x47B72,0.08,아나운서,"아나운서: 도적은 토우빌 마을 출신인 아크 에다 리코르누를 주모자로 하는 7명으로,",,,,アナウンサー  / 賊はトウヴィル村出身の / アーク・エダ・リコルヌを / 首謀者とする7人で、
9/S9051.DAT,0x47BEE,0.12,아나운서,"아나운서: 지금,",,,,アナウンサー  / 現在、
9/S9051.DAT,0x47C34,0.13,아나운서,아나운서: 국왕 전용 비행선을 빼앗아 도주 중입니다.,,,,アナウンサー  / 国王専用飛行船を奪つて逃走中です。
9/S9051.DAT,0x47C9C,0.07,아나운서,"아나운서: 그러면,",,,,アナウンサー  / それでは、
9/S9051.DAT,0x47CE8,0.07,아나운서,아나운서: 임시 국가안전위원회의,,,,アナウンサー  / 臨時国家安全委員会の
9/S9051.DAT,0x47D38,0.20,아나운서,아나운서: 안델 대신의 말씀입니다.,"당신의 말씀대로, 마스터.",,15,アナウンサー  / アンデル大臣からの言葉です。
9/S9051.DAT,0x47D9C,0.11,안델 대신,안델 대신: 이 혼란이 진정될 때까지 임시 안전 위원회를 설립해 국가 운영을 하겠습니다.,,,,アンデル大臣  / この混乱が落ち着くまで / 臨時安全委員会を設立し / 国家運営を行います。
9/S9051.DAT,0x47E08,0.20,안델 대신,안델 대신: 운영은 위원장인 제가 맡겠습니다.,네 알겠습니다.,정체불명의 인물,7,アンデル大臣  / 運営には委員長として私があたります。
9/S9051.DAT,0x47E58,0.14,안델 대신,안델 대신: 앞으로는 지금 건설 중인 팔렌시아 타워에서 국민에게 지시를 내리겠습니다.,,,,アンデル大臣  / 今後は現在建設中のパレンシアタワーより国民に指示を行います。
9/S9051.DAT,0x47EBA,0.16,안델 대신,안델 대신: 먼저 오늘부터 팔렌시아에 계엄령을 내립니다.,,,,アンデル大臣  / ます本日より / パレンシアに戒厳令をしきます。
9/S9051.DAT,0x47F12,0.10,안델 대신,안델 대신: 대단히 불행한 사태입니다만 국민 여러분께는 침착한 대처를 당부드립니다.,,,,アンデル大臣  / 大変、不幸なこ状ですが / 国民には冷静な対処を認めます。
9/S9051.DAT,0x47F86,0.07,아나운서,아나운서: 이어서...,,,,アナウンサー  / 続きまして・・
B/SB021.DAT,0x47A50,0.11,성궤,"성궤: 나의 힘을 인정한 자여, 그때가 왔다면 힘을 빌려주마.",,,,聖柩  / われの力を認めし者よ / その時が来たというならば力をかそう。
B/SB021.DAT,0x47AB0,0.10,성궤,성궤: 하지만 그러기 위해서는 너희 인간이 자기 자신을 끊어 낼 수 있는 강함을 지녀야 한다.,,,,聖柩  / しかし、そのためにはおまえ達人聞が / おのれをたち切る強さを / 持たねばならない。
B/SB021.DAT,0x47B14,0.10,성궤,"성궤: 자, 나의 시련을 받아라. 너희 자신들의 그림자 분신과 싸우는 것이다.",,,,聖柩  / さっ、我が試練を受けるがいい。おのれ達自身の暗分身と戦うのだ。
