member,offset,before,after,region
PSX.EXE,0x81F75,E0,27,ui_pool
PSX.EXE,0x81F76,0F,37,ui_pool
PSX.EXE,0x81F77,DE,A1,ui_pool
PSX.EXE,0x81F78,F8,DD,ui_pool
PSX.EXE,0x81F79,DF,90,ui_pool
PSX.EXE,0x81F7A,F4,DD,ui_pool
PSX.EXE,0x81F7B,E0,2B,ui_pool
PSX.EXE,0x81F7C,BD,A1,ui_pool
PSX.EXE,0x81F7D,9C,0B,ui_pool
PSX.EXE,0x81F7E,E0,A1,ui_pool
PSX.EXE,0x81F7F,5B,8B,ui_pool
PSX.EXE,0x81F80,E0,69,ui_pool
PSX.EXE,0x81F81,98,00,ui_pool
PSX.EXE,0x81F82,00,DF,ui_pool
PSX.EXE,0x81F83,E0,8E,ui_pool
PSX.EXE,0x81F84,53,8B,ui_pool
PSX.EXE,0x81F85,DF,0D,ui_pool
PSX.EXE,0x81F86,06,A1,ui_pool
PSX.EXE,0x81F87,E0,DD,ui_pool
PSX.EXE,0x81F88,53,61,ui_pool
PSX.EXE,0x81F89,DF,3C,ui_pool
PSX.EXE,0x81F8A,06,A1,ui_pool
PSX.EXE,0x81F8B,9C,DD,ui_pool
PSX.EXE,0x81F8C,E0,10,ui_pool
PSX.EXE,0x81F8D,99,DD,ui_pool
PSX.EXE,0x81F8E,DF,0A,ui_pool
PSX.EXE,0x81F8F,8B,00,ui_pool
PSX.EXE,0x81F90,00,09,ui_pool
PSX.EXE,0x81F91,DE,7C,ui_pool
PSX.EXE,0x81F92,C7,A1,ui_pool
PSX.EXE,0x81F93,E0,DD,ui_pool
PSX.EXE,0x81F94,62,10,ui_pool
PSX.EXE,0x81F95,E0,DD,ui_pool
PSX.EXE,0x81F96,98,0A,ui_pool
PSX.EXE,0x81F97,9C,DD,ui_pool
PSX.EXE,0x81F98,E0,2B,ui_pool
PSX.EXE,0x81F99,96,A1,ui_pool
PSX.EXE,0x81F9A,E0,8B,ui_pool
PSX.EXE,0x81F9B,AC,69,ui_pool
PSX.EXE,0x81F9D,DE,15,ui_pool
PSX.EXE,0x81F9E,E5,DD,ui_pool
PSX.EXE,0x81F9F,9C,66,ui_pool
PSX.EXE,0x81FA0,E0,03,ui_pool
PSX.EXE,0x81FA2,E0,DD,ui_pool
PSX.EXE,0x81FA3,A6,55,ui_pool
PSX.EXE,0x81FA4,E0,A1,ui_pool
PSX.EXE,0x81FA5,B1,DD,ui_pool
PSX.EXE,0x81FA6,DF,10,ui_pool
PSX.EXE,0x81FA7,41,DD,ui_pool
PSX.EXE,0x81FA8,00,F2,ui_pool
PSX.EXE,0x81FA9,DF,00,ui_pool
PSX.EXE,0x81FAA,36,15,ui_pool
PSX.EXE,0x81FAB,9C,DD,ui_pool
PSX.EXE,0x81FAC,E0,66,ui_pool
PSX.EXE,0x81FAD,C0,03,ui_pool
PSX.EXE,0x81FAE,DF,DD,ui_pool
PSX.EXE,0x81FAF,14,5B,ui_pool
PSX.EXE,0x81FB0,E0,A1,ui_pool
PSX.EXE,0x81FB1,62,25,ui_pool
PSX.EXE,0x81FB2,E0,DF,ui_pool
PSX.EXE,0x81FB3,AC,54,ui_pool
PSX.EXE,0x81FB4,00,DD,ui_pool
PSX.EXE,0x81FB5,E0,5B,ui_pool
PSX.EXE,0x81FB6,14,00,ui_pool
PSX.EXE,0x81FB7,E0,30,ui_pool
PSX.EXE,0x81FB8,6B,DE,ui_pool
PSX.EXE,0x81FB9,9C,6F,ui_pool
PSX.EXE,0x81FBA,DF,0D,ui_pool
PSX.EXE,0x81FBB,9E,A1,ui_pool
PSX.EXE,0x81FBC,E0,DD,ui_pool
PSX.EXE,0x81FBD,BB,53,ui_pool
PSX.EXE,0x81FBE,E0,DF,ui_pool
PSX.EXE,0x81FBF,61,9A,ui_pool
PSX.EXE,0x81FC0,00,19,ui_pool
PSX.EXE,0x81FC1,E0,8C,ui_pool
PSX.EXE,0x81FC2,3A,2C,ui_pool
PSX.EXE,0x81FC3,E0,00,ui_pool
PSX.EXE,0x81FC4,45,40,ui_pool
PSX.EXE,0x81FC5,E0,80,ui_pool
PSX.EXE,0x81FC6,9B,0E,ui_pool
PSX.EXE,0x81FC7,9C,A1,ui_pool
PSX.EXE,0x81FC8,DF,50,ui_pool
PSX.EXE,0x81FC9,1C,2E,ui_pool
PSX.EXE,0x81FCA,E0,DD,ui_pool
PSX.EXE,0x81FCB,CF,A1,ui_pool
PSX.EXE,0x81FCC,00,A1,ui_pool
PSX.EXE,0x81FCD,E0,DD,ui_pool
PSX.EXE,0x81FCE,B0,6A,ui_pool
PSX.EXE,0x81FCF,E0,34,ui_pool
PSX.EXE,0x81FD0,AD,00,ui_pool
PSX.EXE,0x81FD1,E0,7A,ui_pool
PSX.EXE,0x81FD2,9B,DD,ui_pool
PSX.EXE,0x81FD3,9C,9F,ui_pool
PSX.EXE,0x81FD4,E0,A1,ui_pool
PSX.EXE,0x81FD5,C4,DE,ui_pool
PSX.EXE,0x81FD6,E0,24,ui_pool
PSX.EXE,0x81FD7,31,DD,ui_pool
PSX.EXE,0x81FD8,00,18,ui_pool
PSX.EXE,0x81FD9,E0,A1,ui_pool
PSX.EXE,0x81FDA,C1,DE,ui_pool
PSX.EXE,0x81FDB,E0,09,ui_pool
PSX.EXE,0x81FDC,98,0C,ui_pool
PSX.EXE,0x81FDD,9C,00,ui_pool
PSX.EXE,0x81FDE,E0,81,ui_pool
PSX.EXE,0x81FDF,49,03,ui_pool
PSX.EXE,0x81FE0,E0,02,ui_pool
PSX.EXE,0x81FE1,3B,0C,ui_pool
PSX.EXE,0x81FE2,E0,A1,ui_pool
PSX.EXE,0x81FE3,AC,85,ui_pool
PSX.EXE,0x81FE4,00,8B,ui_pool
PSX.EXE,0x81FE5,E0,73,ui_pool
PSX.EXE,0x81FE6,C4,61,ui_pool
PSX.EXE,0x81FE7,E0,2D,ui_pool
PSX.EXE,0x81FE8,41,07,ui_pool
PSX.EXE,0x81FE9,E0,01,ui_pool
PSX.EXE,0x81FEA,9B,00,ui_pool
PSX.EXE,0x81FEB,9C,DD,ui_pool
PSX.EXE,0x81FEC,DF,06,ui_pool
PSX.EXE,0x81FED,25,DD,ui_pool
PSX.EXE,0x81FEE,DF,E0,ui_pool
PSX.EXE,0x81FEF,05,DD,ui_pool
PSX.EXE,0x81FF0,00,06,ui_pool
PSX.EXE,0x81FF1,E9,DD,ui_pool
PSX.EXE,0x81FF2,61,E0,ui_pool
PSX.EXE,0x81FF3,E9,A1,ui_pool
PSX.EXE,0x81FF4,90,1E,ui_pool
PSX.EXE,0x81FF5,E9,DD,ui_pool
PSX.EXE,0x81FF6,F3,6C,ui_pool
PSX.EXE,0x81FF7,9C,00,ui_pool
PSX.EXE,0x81FF8,E9,DD,ui_pool
PSX.EXE,0x81FF9,36,08,ui_pool
PSX.EXE,0x81FFA,E9,03,ui_pool
PSX.EXE,0x81FFB,04,99,ui_pool
PSX.EXE,0x81FFC,00,DF,ui_pool
PSX.EXE,0x81FFD,DE,2C,ui_pool
PSX.EXE,0x81FFE,FC,A1,ui_pool
PSX.EXE,0x81FFF,E0,DD,ui_pool
PSX.EXE,0x82000,A5,66,ui_pool
PSX.EXE,0x82001,E0,03,ui_pool
PSX.EXE,0x82002,E0,DD,ui_pool
PSX.EXE,0x82003,DF,24,ui_pool
PSX.EXE,0x82004,08,00,ui_pool
PSX.EXE,0x82005,E0,DD,ui_pool
PSX.EXE,0x82006,7F,09,ui_pool
PSX.EXE,0x82007,00,A1,ui_pool
PSX.EXE,0x82008,E9,DD,ui_pool
PSX.EXE,0x82009,19,EC,ui_pool
PSX.EXE,0x8200A,E0,DF,ui_pool
PSX.EXE,0x8200B,E3,5E,ui_pool
PSX.EXE,0x8200C,E0,A1,ui_pool
PSX.EXE,0x8200D,C3,DD,ui_pool
PSX.EXE,0x8200E,E9,77,ui_pool
PSX.EXE,0x8200F,93,DD,ui_pool
PSX.EXE,0x82010,E1,07,ui_pool
PSX.EXE,0x82011,8F,00,ui_pool
PSX.EXE,0x82012,00,DD,ui_pool
PSX.EXE,0x82013,E9,10,ui_pool
PSX.EXE,0x82014,9A,DD,ui_pool
PSX.EXE,0x82015,DE,0A,ui_pool
PSX.EXE,0x82016,74,DD,ui_pool
PSX.EXE,0x82017,DE,2B,ui_pool
PSX.EXE,0x82018,74,A1,ui_pool
PSX.EXE,0x82019,E9,6B,ui_pool
PSX.EXE,0x8201A,F4,29,ui_pool
PSX.EXE,0x8201B,E9,A1,ui_pool
PSX.EXE,0x8201C,90,8B,ui_pool
PSX.EXE,0x8201D,00,69,ui_pool
PSX.EXE,0x8201E,E9,00,ui_pool
PSX.EXE,0x8201F,D9,DD,ui_pool
PSX.EXE,0x82020,E9,34,ui_pool
PSX.EXE,0x82021,EC,DD,ui_pool
PSX.EXE,0x82022,DE,73,ui_pool
PSX.EXE,0x82023,74,0F,ui_pool
PSX.EXE,0x82024,E0,A1,ui_pool
PSX.EXE,0x82025,31,DD,ui_pool
PSX.EXE,0x82026,DF,21,ui_pool
PSX.EXE,0x82027,2D,DD,ui_pool
PSX.EXE,0x82028,00,42,ui_pool
PSX.EXE,0x82029,E0,45,ui_pool
PSX.EXE,0x8202A,CC,2E,ui_pool
PSX.EXE,0x8202B,E0,00,ui_pool
PSX.EXE,0x8202C,EF,DD,ui_pool
PSX.EXE,0x8202D,9C,38,ui_pool
PSX.EXE,0x8202E,DF,17,ui_pool
PSX.EXE,0x8202F,0A,36,ui_pool
PSX.EXE,0x82030,9C,A1,ui_pool
PSX.EXE,0x82031,DF,DD,ui_pool
PSX.EXE,0x82032,31,53,ui_pool
PSX.EXE,0x82033,00,DF,ui_pool
PSX.EXE,0x82034,E9,9A,ui_pool
PSX.EXE,0x82035,37,19,ui_pool
PSX.EXE,0x82036,E9,8C,ui_pool
PSX.EXE,0x82037,9A,2C,ui_pool
PSX.EXE,0x82038,E9,00,ui_pool
PSX.EXE,0x82039,12,DD,ui_pool
PSX.EXE,0x8203A,E9,39,ui_pool
PSX.EXE,0x8203B,2C,DF,ui_pool
PSX.EXE,0x8203C,E9,93,ui_pool
PSX.EXE,0x8203D,2D,0F,ui_pool
PSX.EXE,0x8203E,00,A1,ui_pool
PSX.EXE,0x8203F,DE,DD,ui_pool
PSX.EXE,0x82040,E2,21,ui_pool
PSX.EXE,0x82041,9C,DD,ui_pool
PSX.EXE,0x82042,E0,42,ui_pool
PSX.EXE,0x82043,A7,45,ui_pool
PSX.EXE,0x82044,E0,2E,ui_pool
PSX.EXE,0x82045,98,00,ui_pool
PSX.EXE,0x82046,E0,DD,ui_pool
PSX.EXE,0x82047,AC,3C,ui_pool
PSX.EXE,0x82048,00,2B,ui_pool
PSX.EXE,0x82049,DF,A1,ui_pool
PSX.EXE,0x8204A,41,DD,ui_pool
PSX.EXE,0x8204B,E0,79,ui_pool
PSX.EXE,0x8204C,45,DD,ui_pool
PSX.EXE,0x8204D,9C,B7,ui_pool
PSX.EXE,0x8204E,E0,A1,ui_pool
PSX.EXE,0x8204F,3C,DE,ui_pool
PSX.EXE,0x82050,E0,09,ui_pool
PSX.EXE,0x82051,9D,0C,ui_pool
PSX.EXE,0x82053,DE,DD,ui_pool
PSX.EXE,0x82054,6B,48,ui_pool
PSX.EXE,0x82055,E0,53,ui_pool
PSX.EXE,0x82056,BA,A1,ui_pool
PSX.EXE,0x82057,9C,DD,ui_pool
PSX.EXE,0x82058,E0,09,ui_pool
PSX.EXE,0x82059,CC,0D,ui_pool
PSX.EXE,0x8205A,E0,A1,ui_pool
PSX.EXE,0x8205B,AC,DD,ui_pool
PSX.EXE,0x8205C,00,07,ui_pool
PSX.EXE,0x8205D,E9,DD,ui_pool
PSX.EXE,0x8205E,31,DD,ui_pool
PSX.EXE,0x8205F,E9,00,ui_pool
PSX.EXE,0x82060,85,DD,ui_pool
PSX.EXE,0x82061,9C,6C,ui_pool
PSX.EXE,0x82062,E9,DD,ui_pool
PSX.EXE,0x82063,74,B0,ui_pool
PSX.EXE,0x82064,E9,29,ui_pool
PSX.EXE,0x82065,0D,09,ui_pool
PSX.EXE,0x82066,00,A1,ui_pool
PSX.EXE,0x82067,E0,04,ui_pool
PSX.EXE,0x82068,7E,19,ui_pool
PSX.EXE,0x8206A,DD,87,ui_pool
PSX.EXE,0x8206B,9C,1C,ui_pool
PSX.EXE,0x8206C,E0,00,ui_pool
PSX.EXE,0x8206D,53,DD,ui_pool
PSX.EXE,0x8206E,E0,7B,ui_pool
PSX.EXE,0x8206F,AC,6B,ui_pool
PSX.EXE,0x82070,00,0D,ui_pool
PSX.EXE,0x82071,E0,A1,ui_pool
PSX.EXE,0x82072,AC,DD,ui_pool
PSX.EXE,0x82073,E0,53,ui_pool
PSX.EXE,0x82074,B1,DF,ui_pool
PSX.EXE,0x82075,9C,9A,ui_pool
PSX.EXE,0x82076,E0,19,ui_pool
PSX.EXE,0x82077,F1,8C,ui_pool
PSX.EXE,0x82078,E0,2C,ui_pool
PSX.EXE,0x82079,93,00,ui_pool
PSX.EXE,0x8207A,00,DD,ui_pool
PSX.EXE,0x8207B,E0,85,ui_pool
PSX.EXE,0x8207C,AC,20,ui_pool
PSX.EXE,0x8207D,E0,DD,ui_pool
PSX.EXE,0x8207E,86,3F,ui_pool
PSX.EXE,0x8207F,9C,A1,ui_pool
PSX.EXE,0x82080,E0,09,ui_pool
PSX.EXE,0x82081,99,7C,ui_pool
PSX.EXE,0x82082,DF,A1,ui_pool
PSX.EXE,0x82083,8B,6C,ui_pool
PSX.EXE,0x82084,00,DD,ui_pool
PSX.EXE,0x82085,E0,E1,ui_pool
PSX.EXE,0x82086,AD,00,ui_pool
PSX.EXE,0x82087,E0,DD,ui_pool
PSX.EXE,0x82088,EE,85,ui_pool
PSX.EXE,0x82089,9C,20,ui_pool
PSX.EXE,0x8208A,E0,DD,ui_pool
PSX.EXE,0x8208B,33,3F,ui_pool
PSX.EXE,0x8208C,E0,A1,ui_pool
PSX.EXE,0x8208D,94,37,ui_pool
PSX.EXE,0x8208E,00,8B,ui_pool
PSX.EXE,0x8208F,E0,A1,ui_pool
PSX.EXE,0x82090,CC,6C,ui_pool
PSX.EXE,0x82091,E0,DD,ui_pool
PSX.EXE,0x82092,90,E1,ui_pool
PSX.EXE,0x82093,9C,00,ui_pool
PSX.EXE,0x82094,DE,DD,ui_pool
PSX.EXE,0x82095,C7,EC,ui_pool
PSX.EXE,0x82097,33,5E,ui_pool
PSX.EXE,0x82098,00,A1,ui_pool
PSX.EXE,0x82099,E0,27,ui_pool
PSX.EXE,0x8209A,CC,91,ui_pool
PSX.EXE,0x8209B,E0,DD,ui_pool
PSX.EXE,0x8209C,AC,B8,ui_pool
PSX.EXE,0x8209D,9C,A1,ui_pool
PSX.EXE,0x8209E,DE,8B,ui_pool
PSX.EXE,0x8209F,CB,69,ui_pool
PSX.EXE,0x820A0,DE,00,ui_pool
PSX.EXE,0x820A1,C9,DD,ui_pool
PSX.EXE,0x820A2,00,EC,ui_pool
PSX.EXE,0x820A3,E0,DF,ui_pool
PSX.EXE,0x820A4,29,5E,ui_pool
PSX.EXE,0x820A5,E0,A1,ui_pool
PSX.EXE,0x820A6,45,4A,ui_pool
PSX.EXE,0x820A7,E0,91,ui_pool
PSX.EXE,0x820A8,E0,DD,ui_pool
PSX.EXE,0x820A9,DE,B8,ui_pool
PSX.EXE,0x820AA,F3,A1,ui_pool
PSX.EXE,0x820AB,00,8B,ui_pool
PSX.EXE,0x820AC,E9,69,ui_pool
PSX.EXE,0x820AD,90,00,ui_pool
PSX.EXE,0x820AE,E0,DD,ui_pool
PSX.EXE,0x820AF,5C,EC,ui_pool
PSX.EXE,0x820B0,E9,DF,ui_pool
PSX.EXE,0x820B1,4F,5E,ui_pool
PSX.EXE,0x820B2,E9,A1,ui_pool
PSX.EXE,0x820B3,9A,6B,ui_pool
PSX.EXE,0x820B4,00,29,ui_pool
PSX.EXE,0x820B5,E0,A1,ui_pool
PSX.EXE,0x820B6,4D,DD,ui_pool
PSX.EXE,0x820B7,E0,77,ui_pool
PSX.EXE,0x820B8,E1,DD,ui_pool
PSX.EXE,0x820B9,E0,07,ui_pool
PSX.EXE,0x820BA,B2,00,ui_pool
PSX.EXE,0x820BB,E0,DE,ui_pool
PSX.EXE,0x820BC,33,01,ui_pool
PSX.EXE,0x820BD,00,8F,ui_pool
PSX.EXE,0x820BE,E0,DD,ui_pool
PSX.EXE,0x820BF,98,9D,ui_pool
PSX.EXE,0x820C0,E0,DE,ui_pool
PSX.EXE,0x820C1,31,77,ui_pool
PSX.EXE,0x820C2,DF,A1,ui_pool
PSX.EXE,0x820C3,D2,DD,ui_pool
PSX.EXE,0x820C4,E0,10,ui_pool
PSX.EXE,0x820C5,61,DD,ui_pool
PSX.EXE,0x820C6,00,F2,ui_pool
PSX.EXE,0x820C7,E0,00,ui_pool
PSX.EXE,0x820C8,A1,DE,ui_pool
PSX.EXE,0x820C9,DE,27,ui_pool
PSX.EXE,0x820CA,6B,37,ui_pool
PSX.EXE,0x820CB,E0,A1,ui_pool
PSX.EXE,0x820CC,BD,45,ui_pool
PSX.EXE,0x820CD,DF,DD,ui_pool
PSX.EXE,0x820CE,41,2B,ui_pool
PSX.EXE,0x820CF,00,A1,ui_pool
PSX.EXE,0x820D0,E0,0B,ui_pool
PSX.EXE,0x820D1,A5,A1,ui_pool
PSX.EXE,0x820D2,E0,8B,ui_pool
PSX.EXE,0x820D3,6B,69,ui_pool
PSX.EXE,0x820D4,E0,00,ui_pool
PSX.EXE,0x820D5,BC,E7,ui_pool
PSX.EXE,0x820D6,E0,02,ui_pool
PSX.EXE,0x820D7,ED,DD,ui_pool
PSX.EXE,0x820D8,00,47,ui_pool
PSX.EXE,0x820D9,DE,31,ui_pool
PSX.EXE,0x820DA,6B,A1,ui_pool
PSX.EXE,0x820DB,E0,E7,ui_pool
PSX.EXE,0x820DC,BA,03,ui_pool
PSX.EXE,0x820DD,9C,72,ui_pool
PSX.EXE,0x820DE,DE,09,ui_pool
PSX.EXE,0x820DF,F3,0C,ui_pool
PSX.EXE,0x820E0,00,24,ui_pool
PSX.EXE,0x820E1,DF,00,ui_pool
PSX.EXE,0x820E2,10,01,ui_pool
PSX.EXE,0x820E3,E0,03,ui_pool
PSX.EXE,0x820E4,C6,09,ui_pool
PSX.EXE,0x820E5,DE,64,ui_pool
PSX.EXE,0x820E6,F3,17,ui_pool
PSX.EXE,0x820E7,00,A1,ui_pool
PSX.EXE,0x820E8,E0,DD,ui_pool
PSX.EXE,0x820E9,39,96,ui_pool
PSX.EXE,0x820EA,E0,30,ui_pool
PSX.EXE,0x820EB,6A,DD,ui_pool
PSX.EXE,0x820EC,DE,5B,ui_pool
PSX.EXE,0x820ED,F3,00,ui_pool
PSX.EXE,0x820EE,00,09,ui_pool
PSX.EXE,0x820EF,DF,2E,ui_pool
PSX.EXE,0x820F0,9D,DD,ui_pool
PSX.EXE,0x820F1,E0,08,ui_pool
PSX.EXE,0x820F2,11,DE,ui_pool
PSX.EXE,0x820F3,E0,5C,ui_pool
PSX.EXE,0x820F4,A2,A1,ui_pool
PSX.EXE,0x820F5,00,DD,ui_pool
PSX.EXE,0x820F6,E0,10,ui_pool
PSX.EXE,0x820F7,4C,DD,ui_pool
PSX.EXE,0x820F8,DE,F2,ui_pool
PSX.EXE,0x820F9,CB,00,ui_pool
PSX.EXE,0x820FA,E0,09,ui_pool
PSX.EXE,0x820FB,FA,66,ui_pool
PSX.EXE,0x820FC,00,01,ui_pool
PSX.EXE,0x820FD,E0,A1,ui_pool
PSX.EXE,0x820FE,AD,1C,ui_pool
PSX.EXE,0x820FF,E0,04,ui_pool
PSX.EXE,0x82100,5A,A1,ui_pool
PSX.EXE,0x82101,DE,DD,ui_pool
PSX.EXE,0x82102,CB,32,ui_pool
PSX.EXE,0x82103,00,DE,ui_pool
PSX.EXE,0x82104,DE,67,ui_pool
PSX.EXE,0x82105,C7,00,ui_pool
PSX.EXE,0x82106,DF,09,ui_pool
PSX.EXE,0x82107,33,7C,ui_pool
PSX.EXE,0x82108,00,A1,ui_pool
PSX.EXE,0x82109,E0,DD,ui_pool
PSX.EXE,0x8210A,0B,90,ui_pool
PSX.EXE,0x8210B,E0,DD,ui_pool
PSX.EXE,0x8210C,E7,2B,ui_pool
PSX.EXE,0x8210D,00,A1,ui_pool
PSX.EXE,0x8210E,E0,7A,ui_pool
PSX.EXE,0x8210F,A4,DD,ui_pool
PSX.EXE,0x82110,E0,9F,ui_pool
PSX.EXE,0x82111,A5,00,ui_pool
PSX.EXE,0x82112,00,15,ui_pool
PSX.EXE,0x82113,E0,DD,ui_pool
PSX.EXE,0x82114,E0,66,ui_pool
PSX.EXE,0x82115,DE,03,ui_pool
PSX.EXE,0x82116,CB,DD,ui_pool
PSX.EXE,0x82117,00,5B,ui_pool
PSX.EXE,0x82118,00,A1,ui_pool
PSX.EXE,0x82119,00,1E,ui_pool
PSX.EXE,0x8211A,00,03,ui_pool
PSX.EXE,0x8211B,00,DD,ui_pool
PSX.EXE,0x8211C,00,5B,ui_pool
PSX.EXE,0x8211E,00,28,ui_pool
PSX.EXE,0x8211F,00,03,ui_pool
PSX.EXE,0x82120,00,DD,ui_pool
PSX.EXE,0x82121,00,30,ui_pool
PSX.EXE,0x82122,00,DD,ui_pool
PSX.EXE,0x82123,00,5B,ui_pool
PSX.EXE,0x82124,00,A1,ui_pool
PSX.EXE,0x82125,00,DD,ui_pool
PSX.EXE,0x82126,00,93,ui_pool
PSX.EXE,0x82127,00,DD,ui_pool
PSX.EXE,0x82128,00,5B,ui_pool
PSX.EXE,0x8212A,00,15,ui_pool
PSX.EXE,0x8212B,00,DD,ui_pool
PSX.EXE,0x8212C,00,D4,ui_pool
PSX.EXE,0x8212D,00,A1,ui_pool
PSX.EXE,0x8212E,00,DD,ui_pool
PSX.EXE,0x8212F,00,FC,ui_pool
PSX.EXE,0x82130,00,8F,ui_pool
PSX.EXE,0x82131,00,DD,ui_pool
PSX.EXE,0x82132,00,C2,ui_pool
PSX.EXE,0x82170,A1,AD,ui_pointer
PSX.EXE,0x82171,AC,B0,ui_pointer
PSX.EXE,0x82174,43,18,ui_pointer
PSX.EXE,0x82175,C2,BB,ui_pointer
PSX.EXE,0x82178,4F,8D,ui_pointer
PSX.EXE,0x82179,C2,BE,ui_pointer
PSX.EXE,0x8217C,59,D3,ui_pointer
PSX.EXE,0x8217D,C2,BE,ui_pointer
PSX.EXE,0x82180,63,C0,ui_pointer
PSX.EXE,0x82181,C2,AE,ui_pointer
PSX.EXE,0x82184,59,D3,ui_pointer
PSX.EXE,0x82185,C2,BE,ui_pointer
PSX.EXE,0x82188,0B,76,ui_pointer
PSX.EXE,0x8218C,6D,FF,ui_pointer
PSX.EXE,0x8218D,C2,AD,ui_pointer
PSX.EXE,0x82190,F6,D4,ui_pointer
PSX.EXE,0x82191,C0,AB,ui_pointer
PSX.EXE,0x82194,74,08,ui_pointer
PSX.EXE,0x82195,C2,AB,ui_pointer
PSX.EXE,0x82198,84,E8,ui_pointer
PSX.EXE,0x82199,C2,BE,ui_pointer
PSX.EXE,0x8219C,11,2A,ui_pointer
PSX.EXE,0x8219D,CC,C2,ui_pointer
PSX.EXE,0x821A0,8E,20,ui_pointer
PSX.EXE,0x821A1,CB,C2,ui_pointer
PSX.EXE,0x821A4,9C,C0,ui_pointer
PSX.EXE,0x821A5,C2,AD,ui_pointer
PSX.EXE,0x821A8,65,3D,ui_pointer
PSX.EXE,0x821A9,C1,BD,ui_pointer
PSX.EXE,0x821AC,A6,60,ui_pointer
PSX.EXE,0x821AD,C2,C8,ui_pointer
PSX.EXE,0x821B0,B8,4A,ui_pointer
PSX.EXE,0x821B1,C2,C7,ui_pointer
PSX.EXE,0x821B4,17,BE,ui_pointer
PSX.EXE,0x821B5,C1,BA,ui_pointer
PSX.EXE,0x821B8,CA,EB,ui_pointer
PSX.EXE,0x821B9,C2,AF,ui_pointer
PSX.EXE,0x821BC,B1,92,ui_pointer
PSX.EXE,0x821BD,C1,AB,ui_pointer
PSX.EXE,0x821C0,C1,7D,ui_pointer
PSX.EXE,0x821C1,C1,BD,ui_pointer
PSX.EXE,0x821C4,CF,FA,ui_pointer
PSX.EXE,0x821C5,C2,C8,ui_pointer
PSX.EXE,0x821C8,E0,7C,ui_pointer
PSX.EXE,0x821C9,C2,AB,ui_pointer
PSX.EXE,0x821CC,CF,55,ui_pointer
PSX.EXE,0x821CD,C1,BD,ui_pointer
PSX.EXE,0x821D0,8F,9D,ui_pointer
PSX.EXE,0x821D1,C1,C7,ui_pointer
PSX.EXE,0x821D4,F1,5D,ui_pointer
PSX.EXE,0x821D5,C2,BD,ui_pointer
PSX.EXE,0x821D8,FF,84,ui_pointer
PSX.EXE,0x821D9,C2,AA,ui_pointer
PSX.EXE,0x821DC,12,3D,ui_pointer
PSX.EXE,0x821E0,9F,AF,ui_pointer
PSX.EXE,0x821E1,C1,AF,ui_pointer
PSX.EXE,0x821E4,29,30,ui_pointer
PSX.EXE,0x821E5,C2,C1,ui_pointer
PSX.EXE,0x821E8,20,66,ui_pointer
PSX.EXE,0x821E9,C3,AB,ui_pointer
PSX.EXE,0x821EC,30,5C,ui_pointer
PSX.EXE,0x821ED,C3,C2,ui_pointer
PSX.EXE,0x821F0,E5,EE,ui_pointer
PSX.EXE,0x821F1,C1,C8,ui_pointer
PSX.EXE,0x821F4,F3,B6,ui_pointer
PSX.EXE,0x821F5,C1,C2,ui_pointer
PSX.EXE,0x821F8,FF,D8,ui_pointer
PSX.EXE,0x821F9,C1,AE,ui_pointer
PSX.EXE,0x821FC,FC,50,ui_pointer
PSX.EXE,0x821FD,C4,AB,ui_pointer
PSX.EXE,0x82200,0C,56,ui_pointer
PSX.EXE,0x82201,C5,B9,ui_pointer
PSX.EXE,0x82204,1F,6E,ui_pointer
PSX.EXE,0x82205,C5,AC,ui_pointer
PSX.EXE,0x82208,2F,20,ui_pointer
PSX.EXE,0x82209,C5,B6,ui_pointer
PSX.EXE,0x8220C,45,9C,ui_pointer
PSX.EXE,0x8220D,C5,B6,ui_pointer
PSX.EXE,0x82210,3E,A4,ui_pointer
PSX.EXE,0x82211,C3,C0,ui_pointer
PSX.EXE,0x82214,5B,B3,ui_pointer
PSX.EXE,0x82215,C5,AB,ui_pointer
PSX.EXE,0x82218,2E,78,ui_pointer
PSX.EXE,0x82219,C1,BE,ui_pointer
PSX.EXE,0x8221C,38,1C,ui_pointer
PSX.EXE,0x82220,44,95,ui_pointer
PSX.EXE,0x82221,C1,BD,ui_pointer
PSX.EXE,0x82224,6F,AD,ui_pointer
PSX.EXE,0x82225,C1,BD,ui_pointer
PSX.EXE,0x82228,79,26,ui_pointer
PSX.EXE,0x8222C,85,F9,ui_pointer
PSX.EXE,0x8222D,C1,BB,ui_pointer
PSX.EXE,0x82230,09,6D,ui_pointer
PSX.EXE,0x82231,C2,BC,ui_pointer
PSX.EXE,0x82234,13,E1,ui_pointer
PSX.EXE,0x82235,C2,BE,ui_pointer
PSX.EXE,0x82238,1D,AC,ui_pointer
PSX.EXE,0x82239,C2,BA,ui_pointer
PSX.EXE,0x8223C,69,71,ui_pointer
PSX.EXE,0x8223D,C5,AB,ui_pointer
PSX.EXE,0x82240,F1,5D,ui_pointer
PSX.EXE,0x82241,C2,BD,ui_pointer
PSX.EXE,0x82244,79,BB,ui_pointer
PSX.EXE,0x82245,C5,C8,ui_pointer
PSX.EXE,0x82248,87,66,ui_pointer
PSX.EXE,0x82249,C5,C7,ui_pointer
PSX.EXE,0x82348,5D,A8,ui_pointer
PSX.EXE,0x82349,C8,AE,ui_pointer
PSX.EXE,0x8234C,78,C0,ui_pointer
PSX.EXE,0x8234D,CC,B8,ui_pointer
