id,status,severity,original_japanese,current_korean,pointer_offset,finding,evidence,next_action,review_source
ui_pointer:82ACC,ACCEPTABLE_ABBREVIATION,LOW,  よろしいですか？  ,진행하시겠습니까?,0x82ACC,일반 확인 よろしいですか를 진행하시겠습니까로 의역.,current=진행하시겠습니까?; source glyph=original_ui_43.png ID ui_pointer:82ACC; original bytes=01 01 3D 55 1E 1B 30 2B 20 3C 01 01; V375 pointer=0x8019AAF0,실제 화면/동작 검증은 별도,system_location_review.csv
extra_ui:780DC,HUD_BINARY,NONE,See evidence / original source pixels,See evidence,,"1 → DFEA: native digit fragment, indexed 3-entry selector. Unknown prose decode is not glyph failure.",original COMM pixels independently rendered in-memory; bytes=12; current=<CODE:DFEA> bytes=df ea; candidate refs=0x8012d2ac; indexed bank load8012D2B4 -> draw8012D2C0,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:780E0,HUD_BINARY,NONE,See evidence / original source pixels,See evidence,,"2 → DFEB: native digit fragment, same selector bank.",original COMM pixels independently rendered in-memory; bytes=13; current=<CODE:DFEB> bytes=df eb; candidate refs=; indexed bank load8012D2B4 -> draw8012D2C0,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:780E4,HUD_BINARY,NONE,See evidence / original source pixels,See evidence,,"3 → DFEC: native digit fragment, same selector bank.",original COMM pixels independently rendered in-memory; bytes=14; current=<CODE:DFEC> bytes=df ec; candidate refs=; indexed bank load8012D2B4 -> draw8012D2C0,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:780FC,HUD_BINARY,NONE,See evidence / original source pixels,See evidence,,"Original pixels L → DFF4: native HUD letter, not Japanese word.",original COMM pixels independently rendered in-memory; bytes=df 60; current=<CODE:DFF4> bytes=df f4; candidate refs=0x8012d3f4,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:78244,HUD_BINARY,NONE,See evidence / original source pixels,See evidence,,Original pixel is colon : (raw25 is NOT ASCII % here). Current DFF7 native HUD punctuation.,original COMM pixels independently rendered in-memory; bytes=25; current=<CODE:DFF7> bytes=df f7; candidate refs=0x8012d4b4,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82470,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,Original opening corner quote 「 matches current 「; item acquisition message component.,original COMM pixels independently rendered in-memory; bytes=5b; current=「 bytes=df 2d; candidate refs=0x8015f668,No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:82534,ACCEPTABLE_ABBREVIATION,LOW,See evidence / original source pixels,See evidence,,"Japanese subject particle が becomes space in stat-number-increase message, e.g. 공격력 N 상승. Meaning preserved.",original COMM pixels independently rendered in-memory; bytes=2a; current=  bytes=a1; candidate refs=0x8016042c,No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:82550,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,Original opening corner quote 「 matches current 「; learned-skill message component.,"original COMM pixels independently rendered in-memory; bytes=5b; current=「 bytes=df 2d; candidate refs=0x8016053c,0x801605cc",No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:82558,ACCEPTABLE_ABBREVIATION,LOW,See evidence / original source pixels,See evidence,,"Original 」の becomes 」 plus space; possessive particle omitted in named-skill level-up component, meaning retained.",original COMM pixels independently rendered in-memory; bytes=5a 1c; current=」  bytes=df 09 a1; candidate refs=0x80160604,No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:825F0,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,"する → 확인함 is the affirmative cancel-confirmation option, not a generic verb. Table consumer proves row pairing.",original COMM pixels independently rendered in-memory; bytes=2b 22; current=확인함 bytes=de 2b 35 dd cf; candidate refs=; configuration loop80160894..801608CC: base825C8+(row*8)+0x14 and +0x18; row2 cancel confirm / row3 help,No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:825F4,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,あり → 보기 is help-window ON option; paired with なし.,original COMM pixels independently rendered in-memory; bytes=3f 39; current=보기 bytes=60 24; candidate refs=; configuration loop80160894..801608CC: base825C8+(row*8)+0x14 and +0x18; row2 cancel confirm / row3 help,No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:825F8,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,なし → 안 보기 is help-window OFF option; paired with あり.,original COMM pixels independently rendered in-memory; bytes=1d 1e; current=안 보기 bytes=94 a1 60 24; candidate refs=; configuration loop80160894..801608CC: base825C8+(row*8)+0x14 and +0x18; row2 cancel confirm / row3 help,No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:82630,CONFIRMED_DEFECT,MEDIUM,See evidence / original source pixels,See evidence,,Original 勝 (wins) becomes 위 (rank/up). Original win counter renderer loads at80156898 and draws at801568A0.,original COMM pixels independently rendered in-memory; bytes=d5; current=위 bytes=8e; candidate refs=0x80156898,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82634,CONFIRMED_DEFECT,HIGH,See evidence / original source pixels,See evidence,,"Original pixel 負 (losses) becomes 로 분<CODE:E0ED>, corrupt text. Original loss-counter draw8015691C. Known-buried exception did not mean repaired.",original COMM pixels independently rendered in-memory; bytes=dd cb; current=로 분<CODE:E0ED> bytes=d5 dc 92 e0 ed; candidate refs=0x80156914,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:8299C,CONFIRMED_DEFECT,MEDIUM,See evidence / original source pixels,See evidence,,Original flame label selects an empty font cell through the current native text renderer.,flame_glyph.json: real 8016B248 CPU renderer; CLUT7FC0 / font cell196 / zero ink; three width scenarios.,Restore a valid flame label; verify the actual monster-menu scene.,flame_glyph.json (supersedes extra_system_review.csv)
extra_ui:82A68,CONFIRMED_DEFECT,MEDIUM,See evidence / original source pixels,See evidence,,Original ????? unknown-entry label becomes empty. Explicit unknown branches draw this pointer at8015652C and80156AE0; not an original empty placeholder.,"original COMM pixels independently rendered in-memory; bytes=3c 3c 3c 3c 3c; current= bytes=; candidate refs=0x80156524,0x80156abc",Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82938,EMPTY_PLACEHOLDER,NONE,See evidence / original source pixels,See evidence,,"Original/current empty bank index0; indexed aliases consumed at80156F90,801632E0,80171CA0.","original COMM pixels independently rendered in-memory; bytes=; current= bytes=; candidate refs=0x80156f78,0x801632cc,0x80171c8c",No semantic correction needed; runtime validation remains separate,extra_system_review.csv
extra_ui:82AE8,CONFIRMED_DEFECT,LOW,See evidence / original source pixels,See evidence,,Native CJK state-editor label is unchanged bytes but Korean glyph mapping changes its visible meaning. Six-entry bank drawn80157E8C. Ordinary-player reachability NOT proven; keep debug/state editor scope separate.,original COMM pixels independently rendered in-memory; bytes=dd bd; current=겨 bytes=dd bd; candidate refs=0x80157e78,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82AEC,CONFIRMED_DEFECT,LOW,See evidence / original source pixels,See evidence,,Native CJK state-editor label is unchanged bytes but Korean glyph mapping changes its visible meaning. Six-entry bank drawn80157E8C. Ordinary-player reachability NOT proven; keep debug/state editor scope separate.,original COMM pixels independently rendered in-memory; bytes=dd 99; current=느 bytes=dd 99; candidate refs=,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82AF0,CONFIRMED_DEFECT,LOW,See evidence / original source pixels,See evidence,,Native CJK state-editor label is unchanged bytes but Korean glyph mapping changes its visible meaning. Six-entry bank drawn80157E8C. Ordinary-player reachability NOT proven; keep debug/state editor scope separate.,original COMM pixels independently rendered in-memory; bytes=de 34; current=평 bytes=de 34; candidate refs=,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82AF4,CONFIRMED_DEFECT,LOW,See evidence / original source pixels,See evidence,,Native CJK state-editor label is unchanged bytes but Korean glyph mapping changes its visible meaning. Six-entry bank drawn80157E8C. Ordinary-player reachability NOT proven; keep debug/state editor scope separate.,original COMM pixels independently rendered in-memory; bytes=ce; current=  bytes=ce; candidate refs=,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82AF8,CONFIRMED_DEFECT,LOW,See evidence / original source pixels,See evidence,,Native CJK state-editor label is unchanged bytes but Korean glyph mapping changes its visible meaning. Six-entry bank drawn80157E8C. Ordinary-player reachability NOT proven; keep debug/state editor scope separate.,original COMM pixels independently rendered in-memory; bytes=90; current=조 bytes=90; candidate refs=,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
extra_ui:82AFC,CONFIRMED_DEFECT,LOW,See evidence / original source pixels,See evidence,,Native CJK state-editor label is unchanged bytes but Korean glyph mapping changes its visible meaning. Six-entry bank drawn80157E8C. Ordinary-player reachability NOT proven; keep debug/state editor scope separate.,original COMM pixels independently rendered in-memory; bytes=dd d2; current=태 bytes=dd d2; candidate refs=,Validate current glyph pixels and actual reachability; approve corrections only after review,extra_system_review.csv
ascii_format:8D6A8,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%2d' unchanged; not native game text.,Original/current bytes 253264; static ref 8012D418 calls sprintf801759B8; B2E4 at8012D43C,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8D6AC,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%4d' unchanged; not native game text.,Original/current bytes 253464; static ref 8012D480 calls sprintf801759B8; B2E4 at8012D4A4,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8D6B0,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%02d' unchanged; not native game text.,Original/current bytes 25303264; static ref 8012D508 calls sprintf801759B8; B2E4 at8012D528,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DA88,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%04d' unchanged; not native game text.,Original/current bytes 25303464; static ref 80157EBC calls sprintf801759B8; B2E4 at80157F2C,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DA90,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%05d' unchanged; not native game text.,Original/current bytes 25303564; static ref 80157EEC calls sprintf801759B8; B2E4 at80157F2C,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DA98,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%03d' unchanged; not native game text.,Original/current bytes 25303364; static ref 80157F10 calls sprintf801759B8; B2E4 at80157F2C,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DAB8,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%d' unchanged; not native game text.,Original/current bytes 2564; static ref 80160450 calls sprintf801759B8; stat message numeric component80160440 onward,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DAC0,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%d' unchanged; not native game text.,Original/current bytes 2564; static ref 80162150 calls sprintf801759B8; B324 at80162160,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DAC4,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%02d' unchanged; not native game text.,Original/current bytes 25303264; static ref 801621C0 calls sprintf801759B8; B324 at801621D0,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DACC,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format ' %02d' unchanged; not native game text.,Original/current bytes 2025303264; static ref 80164074 calls sprintf801759B8; B324 at80164088,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DAD4,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format ' %02d' unchanged; not native game text.,Original/current bytes 2025303264; static ref 80164B48 calls sprintf801759B8; B324 at80164B5C,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DAFC,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%d' unchanged; not native game text.,Original/current bytes 2564; static ref 80169768 calls sprintf801759B8; native floor composite80169774..80169798,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DB00,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%%%dd' unchanged; not native game text.,Original/current bytes 2525256464; static ref 8016B1E8 calls sprintf801759B8; dynamic format builder8016B1BC then numeric draw,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DB08,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%%+%dd' unchanged; not native game text.,Original/current bytes 25252b256464; static ref 8016B200 calls sprintf801759B8; dynamic signed format builder8016B1BC then numeric draw,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:8DB10,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,ASCII numeric format '%d' unchanged; not native game text.,Original/current bytes 2564; static ref 8016BD0C calls sprintf801759B8; native number converter8016BD20; text substitution helper,Formatting bytes preserved; no prose translation required,extra_system_review.csv
ascii_format:00DB4,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,Additional ASCII numeric format '%2d     %3d/%3d     %3d/%3d' is byte-exact in original/current.,ascii_format_census.csv; direct_print_calls.csv; numeric formatter wrappers/native ASCII consumers.,No text correction needed; actual numeric rendering and bounds are separate.,ascii_format_census.csv
ascii_format:00E04,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,Additional ASCII numeric format '%03d/%03d' is byte-exact in original/current.,ascii_format_census.csv; direct_print_calls.csv; numeric formatter wrappers/native ASCII consumers.,No text correction needed; actual numeric rendering and bounds are separate.,ascii_format_census.csv
ascii_format:8DA64,PASS_SEMANTIC,NONE,See evidence / original source pixels,See evidence,,Additional ASCII numeric format '%3d' is byte-exact in original/current.,ascii_format_census.csv; direct_print_calls.csv; numeric formatter wrappers/native ASCII consumers.,No text correction needed; actual numeric rendering and bounds are separate.,ascii_format_census.csv
