over_by,source file,byte offset,needs,budget,korean
6,F/SF041.DAT,0x480F2,38,32,그리고 나는 어느 비극도 막지 못했어...
6,F/SF041.DAT,0x48090,51,45,...분명 인간들의 욕망은 많은 비극을 계속 낳고 있다.
6,E5/SE05A.DAT,0x48CEC,48,42,"밀마나의 루와지의 숲, 카카라스의 숲, 셈바라의 늪"
6,E5/SE05A.DAT,0x48C08,36,30,"나, 정했어! 너희들의 친구가 되겠어!!"
6,D/SD031.DAT,0x467FC,25,19,굉장한 아이템을 되찾았다!
6,D/SD031.DAT,0x46190,12,6,이 바보 놈!!
6,D/SD031.DAT,0x4605A,20,14,비행선이 필요하겠군.
6,D/SD015.DAT,0x4799C,22,16,서둘러 구하러 가야 해!
6,D/SD012.DAT,0x478B8,45,39,아크 데몬: 네가 봉인의 불꽃을 꺼 준 자인가?
6,C2/SC0C1.DAT,0x48A18,31,25,"...그렇지, 당장 조사해야겠구먼."
6,C2/SC0B6.DAT,0x47A5A,22,16,큰 폭탄을 손에 넣었다.
6,C2/SC0B6.DAT,0x4660A,22,16,큰 폭탄을 손에 넣었다.
6,9/S9012.DAT,0x479DE,19,13,기다려!! 저것을 봐.
6,8/S8062.DAT,0x47D2C,23,17,기합 나팔을 받았습니다.
6,8/S8062.DAT,0x47C4A,25,19,넘치는 과실을 받았습니다.
6,8/S8051.DAT,0x4884A,38,32,"네놈들, 썩었어! 썩 을 대 로 썩 었 어!!"
6,8/S8031.DAT,0x4856C,30,24,"사류족 남자: 이, 이런 일이!?"
6,8/S8012.DAT,0x4806E,21,15,초핀: 그럼 타십시오.
6,7/S7032.DAT,0x47A72,99,93,로크톨: 그야말로 이 피로 피를 다투는 무투 대회의 승자에게 어 울 리 는 물 건 이 아 니 겠 습 니 까?
6,7/S7032.DAT,0x47972,72,66,"로크톨: 그 뒤 왕위를 이어 그 주인이 되는 자는 반드시 비참하게 죽었으며,"
6,7/S7028.DAT,0x47544,18,12,보물찾이라도 할까.
6,7/S7027.DAT,0x4883A,35,29,"로크톨: 그럼, 죽어 주셔야겠습니다."
6,6/S6054.DAT,0x45BAA,25,19,고대의 반지를 받았습니다.
6,6/S6054.DAT,0x45A38,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x45940,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x45836,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x4573A,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x45648,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x45542,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x4535A,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x4525C,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x45160,18,12,라마다 승: 정답!!
6,6/S6054.DAT,0x4506E,18,12,라마다 승: 정답!!
6,6/S6041.DAT,0x486E6,17,11,경전도 없는 건가.
6,6/S6031.DAT,0x47C98,18,12,대승정: 부탁한다.
6,5/S5052.DAT,0x479AE,13,7,"시, 실수했다!"
6,5/S5025.DAT,0x47DA4,33,27,우효효효효! 또 수집품이 늘었구먼!
6,5/S5025.DAT,0x47D46,33,27,내 집에 아버지가 머물러 있다니...
6,5/S5025.DAT,0x47AE6,24,18,이런! 잘생긴 녀석이구나.
6,5/S5025.DAT,0x47A44,28,22,"음, 역시 자기 집은 편안하군."
6,4/S4041.DAT,0x47A3E,17,11,표면에 뭔가 있다.
6,4/S4036.DAT,0x482C0,26,20,술의 정령 이야기 말인데...
6,4/S4036.DAT,0x481D4,25,19,뭐든 알고 있다고 했잖아?
6,4/S4033.DAT,0x48432,37,31,"정말이지, 많이 아는 건지 아닌 건지..."
6,4/S4031.DAT,0x47C0A,17,11,아버지로부터야...
6,4/S4031.DAT,0x47A3A,13,7,마을 상황은?
6,4/S4022.DAT,0x47986,27,21,병사1: 네 처분이 결정됐어.
6,4/S4011.DAT,0x4873C,20,14,너희만은 용서 못 해!
6,32/S3068.DAT,0x48032,21,15,만능약을 손에 넣었다.
6,32/S3067.DAT,0x47EF6,21,15,만능약을 손에 넣었다.
6,32/S3066.DAT,0x47EB2,21,15,만능약을 손에 넣었다.
6,32/S3065.DAT,0x47E02,21,15,만능약을 손에 넣었다.
6,32/S3064.DAT,0x47E22,21,15,만능약을 손에 넣었다.
6,32/S3063.DAT,0x47EE6,21,15,만능약을 손에 넣었다.
6,32/S3062.DAT,0x47E9A,21,15,만능약을 손에 넣었다.
6,32/S3061.DAT,0x4802C,27,21,모든 인간이 나쁜 건 아니야!
6,31/S3024.DAT,0x463A6,37,31,"아이: 앗, 그린 슬라임 버스터 형이다."
6,31/S3023.DAT,0x48232,37,31,아이|형은 어디서 왔어?|놀아 줄래?
6,31/S3012.DAT,0x48454,32,26,초핀: 이 점을 잘 활용해 보세요.
6,31/S3012.DAT,0x47FAC,17,11,아크: ...알았어.
6,23/S2071.DAT,0x47A4C,13,7,"누, 누구냐!?"
6,23/S2071.DAT,0x47890,22,16,"아버지, 편히 잠드세요."
6,22/S205C.DAT,0x47F9E,12,6,수메리아 왕!
6,22/S2047.DAT,0x481D8,15,9,"기다렸지, 가자."
6,22/S2046.DAT,0x48EFE,19,13,헤모: 헤모오오오!!
6,22/S2046.DAT,0x489E8,19,13,헤모: 헤모오오오!!
6,21/S2044.DAT,0x48388,16,10,"뭐야, 이 영감은!"
6,21/S2042.DAT,0x48454,32,26,초핀: 이 점을 잘 활용해 보세요.
6,21/S2022.DAT,0x47F2A,16,10,거칠게 나오는군.
6,21/S2022.DAT,0x47C8C,25,19,"아니, 그런 건 아니지만..."
6,21/S2014.DAT,0x47DB2,20,14,팔렌시아 개조 계획?
6,21/S2014.DAT,0x47934,17,11,오랜만인 것 같아.
6,21/S2013.DAT,0x47EE6,18,12,"자, 집에 돌아갈까!"
6,21/S2013.DAT,0x47C80,15,9,무슨 일입니까?
6,1/S1023.DAT,0x47FE0,29,23,우선은 돌을 던지는 것이 좋다.
6,1/S1022.DAT,0x47BB8,18,12,성수를 받았습니다.
6,1/S1022.DAT,0x47B70,23,17,부활의 약을 받았습니다.
6,1/S1021.DAT,0x47DE4,27,21,카이저 글로브를 받았습니다.
6,1/S1021.DAT,0x47AD6,48,42,어머니: 그걸 가져가도 별로 좋은 일은 없을 텐데.
6,1/S1021.DAT,0x479AA,43,37,이걸 던지면 웬만한 적은 쓰러뜨릴 수 있겠어.
5,F/SF0B1.DAT,0x47AA4,28,23,국왕: 그것을 조사해 오너라.
5,F/SF051.DAT,0x4791A,47,42,안델: 알겠다. 수사를 중단하도록 지시를 내려라.
5,E5/SE05A.DAT,0x49072,18,13,눈이 어지러운데...
5,D/SD031.DAT,0x45CF4,10,5,5대 정령?
5,C2/SC0B6.DAT,0x46884,53,48,|힘의 열매|파로의 열매|생명의 나무 열매|마력의 샘
5,9/S9051.DAT,0x47AC8,17,12,아나운서: 게다가
5,9/S9021.DAT,0x48572,25,20,도망쳤다고 생각하는 거냐!
5,8/S8062.DAT,0x47C96,16,11,돌을 받았습니다.
5,7/S7027.DAT,0x48F2E,15,10,너를 다시 봤다.
5,7/S7026.DAT,0x48BBC,14,9,맡겨 두라니까.
5,7/S7025.DAT,0x48A6E,21,16,정말 알고 있는 게냐?
5,7/S7012.DAT,0x48650,17,12,맡길 리가 없잖아!
5,7/S7011.DAT,0x4821A,21,16,"고겐, 다음 목적지는?"
5,6/S6054.DAT,0x45DEA,16,11,돌을 받았습니다.
5,6/S6014.DAT,0x48B58,17,12,맡길 리가 없잖아!
5,6/S6013.DAT,0x481C6,21,16,"고겐, 다음 목적지는?"
5,5/S5052.DAT,0x47904,12,7,이건 대단해!
5,5/S5021.DAT,0x48234,29,24,"이 유적은 더 아래층이 있지만,"
5,5/S5013.DAT,0x48BAC,17,12,맡길 리가 없잖아!
5,5/S5012.DAT,0x482B8,21,16,"고겐, 다음 목적지는?"
5,5/S5011.DAT,0x4825E,31,26,"이쪽이다, 이쪽이다. 어서, 어서."
5,4/S4036.DAT,0x48264,38,33,"(박식하지 않아, 절대 박식하지 않아...)"
5,4/S4036.DAT,0x4813E,32,27,효과를 모르는 아이템이 있는데...
5,4/S4035.DAT,0x48260,10,5,바보 녀석!
5,4/S4035.DAT,0x47E98,37,32,우리를 몰아붙이는 것은 우리 자신이다.
5,4/S4034.DAT,0x4865C,19,14,사람 말을 들어야지.
5,4/S4022.DAT,0x479CE,17,12,병사2: 사형이다.
5,4/S4021.DAT,0x47A72,15,10,병사1: 모르지.
5,4/S4011.DAT,0x48F24,18,13,너희와는 관계없어.
5,32/S3063.DAT,0x47DE4,38,33,"은혜의 정령: 잊혀도, 붙잡혀 있어도..."
5,32/S3061.DAT,0x47916,18,13,마치 다른 숲 같아.
5,31/S3024.DAT,0x476B8,19,14,병사|들어가십시오.
5,31/S3024.DAT,0x47064,32,27,남자|이젠 괴물 소굴이 됐습니다.
5,31/S3024.DAT,0x45CC8,26,21,병사|이젠 들어갈 일 없소.
5,31/S3023.DAT,0x482E6,16,11,돌을 받았습니다.
5,31/S3022.DAT,0x488E4,21,16,병사: 그러면 갑시다.
5,31/S3022.DAT,0x485D6,15,10,화가 나 버렸어.
5,31/S3014.DAT,0x47BE4,17,12,맡길 리가 없잖아!
5,23/S2082.DAT,0x47A16,18,13,대신: 알겠습니다.
5,23/S2081.DAT,0x478F0,47,42,거울: 네 잔꾀가 용사를 깨워 버린 것은 아니냐?
5,22/S205B.DAT,0x47994,20,15,아리바샤에 있다고...
5,22/S2046.DAT,0x48DC0,13,8,무덤이라고!?
5,22/S2046.DAT,0x48646,13,8,병사: ???
5,21/S2045.DAT,0x48BC0,17,12,맡길 리가 없잖아!
5,21/S2044.DAT,0x4847E,12,7,정해졌다고?
5,1/S1061.DAT,0x47CC0,20,15,"쿠쿠루: 아크, 나..."
5,1/S1041.DAT,0x47EA4,8,3,누구지?
5,1/S1041.DAT,0x47E22,16,11,힘이 솟아오른다!
5,1/S1022.DAT,0x47B24,27,22,질풍의 반다나를 받았습니다.
5,1/S1022.DAT,0x4789A,20,15,"그럼 엄마, 다녀올게."
5,1/S1021.DAT,0x483C6,37,32,엄마... 내 눈으로 직접 확인하고 싶어.
5,1/S1021.DAT,0x480D6,23,18,자물쇠가 잠겨 있다니...
5,1/S1021.DAT,0x47B7E,43,38,어머니: 모처럼 준 거니까 꼭 장비해서 쓰렴.
5,1/S1013.DAT,0x47C4C,33,28,아크 데몬: 그곳에서 결판을 내자.
5,1/S1011.DAT,0x47A54,17,12,그런 건 사양이야.
4,F/SF091.DAT,0x47BB0,48,44,"형님은 이십 년 전 전쟁을 막으려 밀마나로 떠났고,"
4,F/SF051.DAT,0x478D8,46,42,토벌병: 아무래도 지형이 크게 바뀌어 버려서...
4,F/SF041.DAT,0x48708,86,82,소장: 이 대 로 끝 날 거 라 생 각 하 지 마 라. 너 희 들 과 함 께 이 곳 을 날 려 주 마.
4,F/SF041.DAT,0x4799C,12,8,이게 대체!?
4,F/SF021.DAT,0x47F86,10,6,큰일 났다!
4,E5/SE05A.DAT,0x48894,32,28,제법인걸. 이제 용서 안 해! 에잇!
4,D/SD031.DAT,0x45AFE,16,12,그럼 당신이...?
4,D/SD031.DAT,0x45AAA,35,31,"너희들, 옛 전기를 읽고 온 것이겠지."
4,D/SD021.DAT,0x479AC,17,13,봉인을 풀러 가자!
4,D/SD015.DAT,0x47B44,17,13,"자, 나도 가 볼까."
4,D/SD015.DAT,0x47A5E,14,10,우리도 가겠네.
4,D/SD014.DAT,0x47A8E,11,7,틀림없구먼.
4,D/SD013.DAT,0x47976,31,27,아크 데몬: 누가 다시 불꽃을...
4,C2/SC0B6.DAT,0x47838,15,11,|환상의 건틀릿
4,9/S9051.DAT,0x47C9C,18,14,"아나운서: 그러면,"
4,9/S9051.DAT,0x47A1C,20,16,아나운서: 오늘 새벽
4,9/S9013.DAT,0x479A2,14,10,잘난 체하기는.
4,9/S9012.DAT,0x4799E,15,11,"좋아, 철수하자!"
4,8/S8062.DAT,0x47BB6,21,17,큰 폭탄을 받았습니다.
4,8/S8062.DAT,0x47B70,18,14,약초를 받았습니다.
4,8/S8031.DAT,0x487D2,7,3,기다려!
4,8/S8031.DAT,0x48588,23,19,사류족 남자: 장로님...
4,7/S7032.DAT,0x4786E,23,19,로크톨: 모이신 여러분.
4,7/S7027.DAT,0x48E16,12,8,역시 아크네.
4,7/S7026.DAT,0x489EA,18,14,"자자자, 진정 진정."
4,7/S7012.DAT,0x48054,12,8,말해 주는군.
4,6/S6053.DAT,0x47B62,12,8,잘 부탁하네.
4,6/S6051.DAT,0x47F14,32,28,좋다. 잔꾀를 부릴 생각은 말거라.
4,6/S6014.DAT,0x4855C,12,8,말해 주는군.
4,5/S5031.DAT,0x495A8,20,16,여기가 출구군. 가자!
4,5/S5025.DAT,0x47CE0,16,12,"너, 아버지잖아!!"
4,5/S5025.DAT,0x47C2A,27,23,"어머, 어머, 정말 귀엽구나!!"
4,5/S5023.DAT,0x47B2A,21,17,"응, 나도 잘 모르겠어."
4,5/S5013.DAT,0x485B0,12,8,말해 주는군.
4,5/S5012.DAT,0x48158,17,13,나도 데려가 주게!
4,4/S4036.DAT,0x483DA,17,13,(너무 떠들지 마.)
4,4/S4035.DAT,0x482F0,20,16,그런 걸 누가 믿겠어.
4,4/S4012.DAT,0x47A9A,11,7,"좋아, 가자!"
4,4/S4011.DAT,0x48A24,9,5,우게에아.
4,31/S3032.DAT,0x47D2E,20,16,몬스터: 알겠습니다.
4,31/S3024.DAT,0x470B8,37,33,남자|이제 제멋대로입니다.|히히히히!
4,31/S3024.DAT,0x46590,34,30,아이|앗! 돌 마스터 버스터 형이다.
4,31/S3024.DAT,0x46038,42,38,병사|로마리아 몰라?|서쪽 최대 강국이야.
4,31/S3023.DAT,0x48362,31,27,아이|돌은 다 줬어.|다음에 봐.
4,31/S3014.DAT,0x475E8,12,8,말해 주는군.
4,23/S2061.DAT,0x487F8,16,12,한심한 병사로군.
4,23/S2061.DAT,0x48666,44,40,"살려 줘, 살려 줘, 살려 줘... 죽고 싶지 않아."
4,22/S2052.DAT,0x47ADE,47,43,포코: 예... 저를 제외한 토벌대는 전멸했습니다.
4,22/S2052.DAT,0x47AA0,13,9,대신: 네가?
4,22/S2047.DAT,0x48232,8,4,잘 있어.
4,22/S2046.DAT,0x49150,20,16,바치: 다녀오십시오.
4,22/S2046.DAT,0x484EA,43,39,어라? 신분증명서라고? 그게 무엇입니까요?
4,22/S2046.DAT,0x483DC,57,53,"연락을 넣으려 했다만, 비행선 통신기 상태가 나빠서 말이야."
4,21/S2045.DAT,0x485C4,12,8,말해 주는군.
4,21/S2044.DAT,0x485D0,16,12,그렇게 말해도...
4,21/S2014.DAT,0x47AFE,32,28,분명 죄인일 거라고 생각하는데...
4,21/S2013.DAT,0x47D5E,18,14,"리에 양, 귀엽구먼."
4,1/S1071.DAT,0x479FA,10,6,알고 있어.
4,1/S1041.DAT,0x47E68,11,7,일어나세요.
4,1/S1041.DAT,0x47DD2,10,6,"뭐, 뭐지?"
4,1/S1023.DAT,0x48142,17,13,"엄마, 약초 좀 줘."
4,1/S1023.DAT,0x4809C,20,16,이 점을 잘 이용해라.
4,1/S1023.DAT,0x4790C,18,14,약초를 받았습니다.
4,1/S1021.DAT,0x486F8,40,36,아버지: 미안하오. 하지만 내가 아니면...
4,1/S1021.DAT,0x48196,42,38,"엄마, 그날 밤도 오늘처럼 눈보라가 심했지?"
4,1/S1021.DAT,0x47EC8,18,14,성수를 받았습니다.
4,1/S1021.DAT,0x47E7A,23,19,회복 과일을 받았습니다.
4,1/S1021.DAT,0x47E30,23,19,부활의 약을 받았습니다.
3,F/SF0B1.DAT,0x47E3C,12,9,맡겨 주세요.
3,F/SF0B1.DAT,0x47B5A,13,10,국왕: 너는?
3,F/SF0A1.DAT,0x478B8,14,11,용서 못 해...!
3,F/SF041.DAT,0x487DA,21,18,즉시 대피해 주십시오.
3,F/SF041.DAT,0x4839E,38,35,불의 정령: 이 나에게 설교를 하다니...
3,F/SF041.DAT,0x48344,29,26,나는 그대에게 져 보고 싶구먼.
3,F/SF021.DAT,0x47DA2,16,13,엄청난 대회였네.
3,E5/SE05A.DAT,0x488EE,16,13,"나와라, 몬스터!!"
3,E5/SE05A.DAT,0x487B6,21,18,"이쪽 이쪽, 뒤에 있어!"
3,D/SD071.DAT,0x487CA,14,11,둘 다 괜찮아?
3,D/SD031.DAT,0x45B96,27,24,후후후후후후후후후후후후후.
3,D/SD031.DAT,0x45A66,18,15,다시 나타났다고...
3,D/SD014.DAT,0x47AD2,9,6,다녀올게.
3,C2/SC0B6.DAT,0x46C0A,54,51,|얼음의 수호|불꽃의 수호|마법의 카트|질풍의 반다나
3,C1/SC011.DAT,0x47034,27,24,어떻게 할까|한다|그만둔다
3,B/SB072.DAT,0x481FE,12,9,다들 그만두!
3,9/S9021.DAT,0x48536,7,4,뭐야?!
3,8/S8021.DAT,0x48096,10,7,이런 일이.
3,8/S8013.DAT,0x47AFC,44,41,|포코의 악기|투기장|키토우올|다음 페이지
3,7/S7028.DAT,0x478D6,11,8,모르겠는데.
3,7/S7028.DAT,0x47584,11,8,"하자, 하자."
3,7/S7027.DAT,0x490B4,10,7,다시 봤다.
3,7/S7027.DAT,0x485DC,25,22,록토르: 정말 강하셨군요.
3,7/S7026.DAT,0x487F6,8,5,일단은?
3,7/S7012.DAT,0x48B0E,44,41,|포코의 악기|투기장|키토우올|다음 페이지
3,6/S6032.DAT,0x47C38,16,13,대승정: 베에엑!
3,6/S6014.DAT,0x49016,44,41,|포코의 악기|투기장|키토우올|다음 페이지
3,6/S6012.DAT,0x47FA0,16,13,어딘가 불안한데.
3,5/S5021.DAT,0x48110,11,8,아버지...?
3,5/S5013.DAT,0x4906A,44,41,|포코의 악기|투기장|키토우올|다음 페이지
3,4/S4035.DAT,0x483D8,30,27,(있어도 만나고 싶지는 않은...)
3,4/S4032.DAT,0x484CE,9,6,그렇다네.
3,4/S4032.DAT,0x4840E,9,6,그러려나.
3,4/S4022.DAT,0x47A68,28,25,"너희, 약속만은 지켜 줄 거지!"
3,4/S4021.DAT,0x47B4C,17,14,병사2: 하하하하.
3,4/S4011.DAT,0x48B60,6,3,거울?
3,31/S3031.DAT,0x4841E,16,13,야군: 데려가라.
3,31/S3031.DAT,0x47F8C,18,15,야군: 하하하하하.
3,31/S3024.DAT,0x4649C,33,30,아이|앗! 엘리멘털 버스터 형이다.
3,31/S3024.DAT,0x45FD2,55,52,병사|저건 로마리아 중고래.|거긴 더 좋은 열차가 있나?
3,31/S3023.DAT,0x482A8,15,12,아이|이거 줄게
3,31/S3014.DAT,0x480A2,44,41,|포코의 악기|투기장|키토우올|다음 페이지
3,23/S2061.DAT,0x4853A,47,44,이상하네... 마물 토벌대는 대체 어디로 간 거지?
3,22/S2052.DAT,0x47A16,13,10,대신: 너는?
3,22/S2051.DAT,0x47EA2,36,33,대신: 이미 토벌 부대가 출발해 있다.
3,22/S2046.DAT,0x48C8C,26,23,으아앗! 이게 무슨 일이야!!
3,22/S2046.DAT,0x4829E,47,44,"콜록, 콜록, 콜록, 콜록. 공기가 더러운 나라로군."
3,21/S2045.DAT,0x4907E,44,41,|포코의 악기|투기장|키토우올|다음 페이지
3,21/S2044.DAT,0x483D4,34,31,흥! 아직 마음의 단련이 부족하구나.
3,21/S2044.DAT,0x4821E,16,13,"당신, 이 배의..."
3,21/S2014.DAT,0x478F8,11,8,돌아왔구나.
3,1/S1041.DAT,0x480C0,6,3,왜지?
3,1/S1023.DAT,0x479C0,25,22,어머니: 무리하지 말거라.
3,1/S1022.DAT,0x47C0E,23,20,응. 그렇게 걱정하지 마.
3,1/S1022.DAT,0x47940,27,24,어머니: 너도 떠나는 거니?
2,F/SF0D1.DAT,0x4788C,14,12,하면 잘하잖아.
2,F/SF0B1.DAT,0x47DE2,16,14,국왕: 기대하마.
2,F/SF0A1.DAT,0x47948,14,12,우호오오오오!!
2,F/SF041.DAT,0x48862,9,7,탈출하자.
2,E5/SE05A.DAT,0x49036,15,13,"와아, 재미있다!"
2,E5/SE05A.DAT,0x49012,19,17,"자, 다 같이 놀아요!"
2,E5/SE05A.DAT,0x48D7A,14,12,그럼 또 보자!!
2,E5/SE05A.DAT,0x48BF8,13,11,아 재미있었다
2,D/SD013.DAT,0x4793A,19,17,아크 데몬: 뭐지!?
2,C2/SC0B6.DAT,0x479C6,22,20,|투기장 창고의 내용물
2,B/SB072.DAT,0x48320,18,16,대신: 하하하하하.
2,B/SB072.DAT,0x4803C,10,8,병사: 옛!
2,B/SB041.DAT,0x479DC,9,7,시작됐군.
2,B/SB041.DAT,0x479C8,7,5,히이이!
2,9/S9051.DAT,0x47BEE,16,14,"아나운서: 지금,"
2,8/S8031.DAT,0x488F4,15,13,용서할 수 없어!
2,8/S8013.DAT,0x47996,53,51,|스톤 서클|링 위치 설정|소환수에 대해|다음 페이지
2,7/S7028.DAT,0x4798A,11,9,모르겠어어!
2,7/S7028.DAT,0x4794E,9,7,모르겠소.
2,7/S7027.DAT,0x4912E,7,5,역시네.
2,7/S7027.DAT,0x4907A,7,5,역시네.
2,7/S7012.DAT,0x489A8,53,51,|스톤 서클|링 위치 설정|소환수에 대해|다음 페이지
2,7/S7012.DAT,0x48908,12,10,제자들아....
2,7/S7011.DAT,0x4808C,20,18,"초핀: 자, 타십시오."
2,6/S6014.DAT,0x48EB0,53,51,|스톤 서클|링 위치 설정|소환수에 대해|다음 페이지
2,6/S6014.DAT,0x48E10,12,10,제자들아....
2,6/S6013.DAT,0x4813E,6,4,뭐냐?
2,6/S6013.DAT,0x4807E,20,18,"초핀: 자, 타십시오."
2,5/S5025.DAT,0x47A9C,5,3,응!?
2,5/S5021.DAT,0x47BBC,15,13,"알겠어, 알겠어."
2,5/S5021.DAT,0x47AC8,19,17,그래서 유적도 많지.
2,5/S5013.DAT,0x48F04,53,51,|스톤 서클|링 위치 설정|소환수에 대해|다음 페이지
2,5/S5013.DAT,0x48E64,12,10,제자들아....
2,5/S5012.DAT,0x4805A,20,18,"초핀: 자, 타십시오."
2,5/S5011.DAT,0x48084,20,18,정령을 만나러 왔지?
2,4/S4034.DAT,0x48728,8,6,그런가?
2,4/S4031.DAT,0x4839C,9,7,따라갈게.
2,4/S4031.DAT,0x47A76,23,21,아무도 없어. 텅 비었어.
2,4/S4022.DAT,0x47C4A,11,9,병사1: 앗.
2,31/S3031.DAT,0x4845E,10,8,병사: 옛!
2,31/S3024.DAT,0x48280,9,7,의 대미지
2,31/S3024.DAT,0x46E30,42,40,아이|상대가 사라졌네.|대단해. 이거 줄게.
2,31/S3024.DAT,0x4677C,31,29,아이|앗! 프리지 버스터 형이다.
2,31/S3024.DAT,0x46096,30,28,병사|20년 전|스메리아와 전쟁
2,31/S3022.DAT,0x48A12,11,9,"자, 갑시다."
2,31/S3014.DAT,0x47F3C,53,51,|스톤 서클|링 위치 설정|소환수에 대해|다음 페이지
2,31/S3014.DAT,0x47E9C,12,10,제자들아....
2,23/S2082.DAT,0x47B00,10,8,대신: 예!
2,23/S2071.DAT,0x47D76,11,9,운명이라...
2,22/S2055.DAT,0x481EC,10,8,병사: 앗!
2,22/S2051.DAT,0x47F86,16,14,국왕: 기대하마.
2,22/S2046.DAT,0x48C4C,10,8,병사: 예.
2,22/S2046.DAT,0x48C0C,16,14,끝나 버렸다고!?
2,22/S2046.DAT,0x48A80,27,25,"뭐, 뭐라고 하는 겐가 자네?"
2,22/S2046.DAT,0x4819A,11,9,괜찮으려나.
2,21/S2045.DAT,0x48F18,53,51,|스톤 서클|링 위치 설정|소환수에 대해|다음 페이지
2,21/S2045.DAT,0x48E78,12,10,제자들아....
2,21/S2044.DAT,0x481D8,12,10,잠깐 기다려!
2,21/S2044.DAT,0x4810A,20,18,"초핀: 자, 타십시오."
2,21/S2014.DAT,0x47BF4,5,3,그래.
2,21/S2013.DAT,0x47F48,13,11,괜찮으려나...
2,21/S2013.DAT,0x47D20,8,6,괜찮아?
2,1/S1041.DAT,0x48142,6,4,운명?
2,1/S1041.DAT,0x47B12,21,19,아크 데몬: 각오해라!
2,1/S1021.DAT,0x485E8,35,33,어머니: 여보... 정말 가야만 해요?
2,1/S1021.DAT,0x47D46,20,18,"엄마, 걱정하지 마..."
1,F/SF041.DAT,0x487BC,26,25,이 연구소는 곧 폭발합니다.
1,F/SF041.DAT,0x48798,32,31,경고: 폭파 장치가 작동했습니다.
1,F/SF021.DAT,0x47F50,18,17,어이쿠 쿠 쿠 쿠 쿠
1,C2/SC0B6.DAT,0x474B2,51,50,|파워 리스트|하이퍼 부츠|치유의 부적|조개껍데기
1,C2/SC0B6.DAT,0x4731A,15,14,|디르의 어금니
1,C1/SC011.DAT,0x46FD8,22,21,괜찮나?|예|그만둔다
1,B/SB041.DAT,0x47A84,5,4,아크!
1,B/SB041.DAT,0x479F8,4,3,에?
1,9/S9051.DAT,0x47F86,20,19,아나운서: 이어서...
1,9/S9051.DAT,0x4795A,9,8,특별 방송
1,9/S9013.DAT,0x479E0,9,8,걱정했다.
1,7/S7031.DAT,0x47A3C,32,31,로크톨: 챔피언에게 큰 박수를...
1,7/S7028.DAT,0x47912,9,8,모르겠어.
1,7/S7025.DAT,0x488CC,7,6,그런가.
1,6/S6053.DAT,0x47B12,29,28,이쪽으로서도 든든하긴 한데...
1,5/S5022.DAT,0x478C0,8,7,잊었나?
1,5/S5021.DAT,0x4814C,4,3,왜?
1,5/S5011.DAT,0x482DC,34,33,이끌리는 대로... 갈 수밖에 없겠군.
1,4/S4036.DAT,0x480AA,6,5,뭘까?
1,4/S4036.DAT,0x47EA6,22,21,아크에게. 아버지로부터
1,4/S4035.DAT,0x47F98,22,21,아크에게. 아버지로부터
1,4/S4034.DAT,0x48026,22,21,아크에게. 아버지로부터
1,4/S4033.DAT,0x4848C,9,8,아니잖아.
1,4/S4033.DAT,0x47F4A,22,21,아크에게. 아버지로부터
1,4/S4032.DAT,0x4844E,9,8,아니잖아.
1,4/S4031.DAT,0x47C50,4,3,아크
1,31/S3032.DAT,0x47AF8,5,4,그럼.
1,31/S3024.DAT,0x46D38,35,34,아이|앗! 엘리멘털 마스터 버스터다.
1,31/S3024.DAT,0x46C42,33,32,아이|앗! 애시드 슬라임 버스터다.
1,31/S3024.DAT,0x46B50,29,28,아이|앗! 광대 버스터 형이다.
1,31/S3024.DAT,0x46A5C,31,30,아이|앗! 데스 플레임 버스터다.
1,31/S3024.DAT,0x46966,33,32,아이|앗! 뱀파이어 배트 버스터다.
1,31/S3023.DAT,0x4847C,29,28,남자|제법 잘 섞여든 것 같군.
1,31/S3023.DAT,0x48114,29,28,병사|장군과의 약속을 지켜라.
1,31/S3023.DAT,0x48072,19,18,병사|힘껏 해 봐라.
1,31/S3023.DAT,0x48026,26,25,병사|여기 괴물은 강하지?
1,31/S3023.DAT,0x47E04,23,22,병사|괴물이 강하다고?
1,31/S3022.DAT,0x487AE,5,4,그래.
1,22/S2053.DAT,0x47B0E,58,57,"국왕: 그럼, 방금 말한 성궤를 네가 찾아 주었으면 하는데..."
1,22/S2046.DAT,0x48F86,9,8,병사: ?
1,22/S2046.DAT,0x48B32,20,19,"아 피곤해라, 으으으."
1,22/S2046.DAT,0x48302,9,8,정말이지.
1,1/S1041.DAT,0x47C86,24,23,이런 곳에서 죽는 건가...
1,1/S1021.DAT,0x4885A,37,36,아버지: 봉인됐던 괴물이 나타날 거다.
